software_name	version	mention_type	url	context_from_paper	source_url	software_mentions
scCloud		created	https://github.com/broadinstitute/scRNA-Seq/tree/master/scCloud/scCloud/demuxEM	DemuxEM is released as part of the scCloud for single cell analysis.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6606589/	
docker		used	https://hub.docker.com/r/regevlab/demuxem	We also prepared a docker image that reproduces figures and tables in this paper, which is available at: https://hub.docker.com/r/regevlab/demuxem .	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6606589/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12175351/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4161864/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12969857/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12697532/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12024613/	
MATLAB		used		Following this, alignment between modalities was first performed using two-dimensional affine registration within MATLAB's Image Processing Toolbox.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13081839/	
Image Processing Toolbox		used		Following this, alignment between modalities was first performed using two-dimensional affine registration within MATLAB's Image Processing Toolbox.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13081839/	
Greedy		used	https://github.com/pyushkevich/greedy	This step employed the publicly available software Greedy ( https://github.com/pyushkevich/greedy ), which implements the greedy diffeomorphic algorithm, 57 and was executed following established parameter guidelines from prior literature.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13081839/	
neuroglancer		used	https://github.com/google/neuroglancer	Website . ( https://github.com/google/neuroglancer .	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13105049/	
AllenInstituteTaxonomy		used	https://github.com/AllenInstitute/AllenInstituteTaxonomy	GitHub - AllenInstitute/AllenInstituteTaxonomy . GitHub https://github.com/AllenInstitute/AllenInstituteTaxonomy .	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13105049/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13178988/	
GitHub		used	https://github.com/chrislowh/SSRI_switching	Codes used to create the switching phenotype and perform genetic analyses for this work are publicly available on GitHub ( https://github.com/chrislowh/SSRI_switching ).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12162021/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12507181/	
abagen		used	https://github.com/netneurolab/abagen	we processed the regional microarray expression data from the Allen Human Brain Atlas (AHBA) [ 38 ] using the abagen toolbox ( https://github.com/netneurolab/abagen ) to map the transcriptomic data onto 1,016 parcellated brain regions from the augmented Schaefer-1016	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13387544/	
Allen Human Brain Atlas (AHBA)		used		we processed the regional microarray expression data from the Allen Human Brain Atlas (AHBA) [ 38 ] using the abagen toolbox	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13387544/	
Schaefer-1016		used		to map the transcriptomic data onto 1,016 parcellated brain regions from the augmented Schaefer-1016	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13387544/	
Brain-age-prediction		created	https://github.com/liangchuang11/Brain-age-prediction.git	The main code used in this study is available at https://github.com/liangchuang11/Brain-age-prediction.git and has been archived with a citable DOI on Zenodo: https://doi.org/10.5281/zenodo.20743298	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13387544/	
brain_age_de-identified-minimal_data		created	https://github.com/liangchuang11/brain_age_de-identified-minimal_data.git	The de-identified minimal data required to replicate the findings of this study have been made publicly available without restriction on the GitHub repository: https://github.com/liangchuang11/brain_age_de-identified-minimal_data.git and archived with a DOI on Zenodo: https://doi.org/10.5281/zenodo.20743260	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13387544/	
Dinumt		used	https://github.com/mills-lab/dinumt	All analysis pipelines and the command lines for running Dinumt can be found at https://github.com/mills-lab/numts-and-aging-in-fibroblasts-and-brains [ 97 ].	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11340991/	
R		used		R and shell scripts used for mtDNA analysis are deposited at GitHub: https://github.com/cu-ctcn/mtDNA [ 60 ].	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11340991/	
DELLY		used		The Numt callsets by Dinumt from 1000 Genomes Project (GRCh38) and from ROSMAP and Lifespan dataset (GRCh37), the SV callsets by DELLY, Manta, and Canvas from Lifespan dataset (GRCh37), and the MEI callset by MELT from Lifespan dataset (GRCh37) can be found at GitHub page: github.com/mills-lab/numts-and-aging-in-fibroblasts-and-brains-.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11340991/	
Manta		used		The Numt callsets by Dinumt from 1000 Genomes Project (GRCh38) and from ROSMAP and Lifespan dataset (GRCh37), the SV callsets by DELLY, Manta, and Canvas from Lifespan dataset (GRCh37), and the MEI callset by MELT from Lifespan dataset (GRCh37) can be found at GitHub page: github.com/mills-lab/numts-and-aging-in-fibroblasts-and-brains-.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11340991/	
Canvas		used		The Numt callsets by Dinumt from 1000 Genomes Project (GRCh38) and from ROSMAP and Lifespan dataset (GRCh37), the SV callsets by DELLY, Manta, and Canvas from Lifespan dataset (GRCh37), and the MEI callset by MELT from Lifespan dataset (GRCh37) can be found at GitHub page: github.com/mills-lab/numts-and-aging-in-fibroblasts-and-brains-.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11340991/	
MELT		used		The Numt callsets by Dinumt from 1000 Genomes Project (GRCh38) and from ROSMAP and Lifespan dataset (GRCh37), the SV callsets by DELLY, Manta, and Canvas from Lifespan dataset (GRCh37), and the MEI callset by MELT from Lifespan dataset (GRCh37) can be found at GitHub page: github.com/mills-lab/numts-and-aging-in-fibroblasts-and-brains-.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11340991/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12502172/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10562835/	
Shiny		used		Analysis scripts used to generate figures, tables, and statistical results reported in this manuscript, together with the source code for the accompanying Shiny application, are hosted at https://github.com/Eanderton91/human_hippocampus_insoluble_proteome	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13060232/	
R	4.4.1	used		All scripts were written in R (version 4.4.1).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13060232/	
Seurat		used		"Gene expression composite scores were calculated using the top 50 (based on the test statistics) genes in our data that differentiated PVBCs from PVChCs or the ""high"" from ""low"" PVBC subtypes (see Results ) and mapped onto the Allen transcriptome data using the AddModuleScore function of Seurat."	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13397501/	
MASHR		created	https://doi.org/10.5281/zenodo.18156902	The microglial MASHR models trained and used in this study are available on Zenodo: https://doi.org/10.5281/zenodo.18156902.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13193131/	
MetaXcan		used	https://github.com/hakyimlab/MetaXcan/wiki/Best-practices-for-integrating-GWAS-and-GTEX-v8-transcriptome-prediction-models	Best practices for integrating GWAS and GTEX v8 transcriptome prediction models . GitHub https://github.com/hakyimlab/MetaXcan/wiki/Best-practices-for-integrating-GWAS-and-GTEX-v8-transcriptome-prediction-models .	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13193131/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7274418/	
NanoWGS	0.0.2	created	https://github.com/AlexanRNA/nanowgs/releases/tag/v0.0.2	Raw long-read nanopore WGS data was processed using an in-house developed Nextflow pipeline titled NanoWGS ( https://github.com/AlexanRNA/nanowgs/releases/tag/v0.0.2 / zenodo: 10.5281/zenodo.13385064 , RRID:SCR_028113).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13015329/	
Nextflow		used		Raw long-read nanopore WGS data was processed using an in-house developed Nextflow pipeline titled NanoWGS ( https://github.com/AlexanRNA/nanowgs/releases/tag/v0.0.2 / zenodo: 10.5281/zenodo.13385064 , RRID:SCR_028113).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13015329/	
Dorado		used		Due to meaningful updates to ONT chemistries and software during this project, subsets of samples have been processed with different tool versions, in particular Dorado and Guppy (but also SAMtools and minimap2).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13015329/	
Guppy		used		Due to meaningful updates to ONT chemistries and software during this project, subsets of samples have been processed with different tool versions, in particular Dorado and Guppy (but also SAMtools and minimap2).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13015329/	
SAMtools		used		Due to meaningful updates to ONT chemistries and software during this project, subsets of samples have been processed with different tool versions, in particular Dorado and Guppy (but also SAMtools and minimap2).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13015329/	
minimap2		used		Due to meaningful updates to ONT chemistries and software during this project, subsets of samples have been processed with different tool versions, in particular Dorado and Guppy (but also SAMtools and minimap2).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13015329/	
WASP		used		To account for potential mappability issues that can arise when reads containing different alleles are mapped to the reference genome, we applied WASP mappability filter 27 (RRID:SCR_025497) using indel-aware implementation of the WASP pipeline 85 , which was further adapted to account for cell barcode information and phasing blocks ( https:/github.com/OlgaSigalova/wasp_indel_v1.0 )).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13015329/	
scooby		used	https://zenodo.org/records/14051793	We trained scooby models for CC and SN separately, on snRNA and snATAC multiome cells with cell type annotation and donor assignment 41 . Data was prepared as described in Hingerl et al. 41 and sequences were downloaded from the scooby resources ( https://zenodo.org/records/14051793 ).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13015329/	
Poisson-MultiVI	1.1.2	used		Embeddings obtained by Poisson-MultiVI (v1.1.2) were used as input for the scooby models, which were trained with batch size 1 and one H100 GPU.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13015329/	
ASAP		used	https://github.com/aertslab/ASAP/	The code to reproduce figures can be found in https://github.com/aertslab/ASAP/ .	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13015329/	
GitHub		used	https://github.com/lpihlstrom/projects	Analysis code used in this manuscript is available on GitHub at https://github.com/lpihlstrom/projects .	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10545498/	
R		used		All R code used for the analyses reported in this study is available on Github [ https://github.com/Linda-Crnic-Institute-for-Down-Syndrome/ds-conditions-multiomics ] and Zenodo [10.5281/zenodo.18684744]	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13377184/	
Genecorpus-175M		created		Genecorpus-175M will be available on Hugging Face Dataset Hub.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13060336/	
MaxToki		created	https://huggingface.co/theodoris-lab/MaxToki	The pretrained MaxToki models are available on Hugging Face Model Hub ( https://huggingface.co/theodoris-lab/MaxToki ).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13060336/	
MaxToki		created	https://github.com/NVIDIA-Digital-Bio/MaxToki	The generative pretraining, timelapse training, and inference code are available at the NVIDIA Digital Biology Research GitHub repository ( https://github.com/NVIDIA-Digital-Bio/MaxToki ).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13060336/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12796086/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13116076/	
mfsusieR		created	https://github.com/stephenslab/mfsusieR	The mfsusieR R package is available on GitHub at https://github.com/stephenslab/mfsusieR (3-clause BSD license).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12697552/	
PLINK	1.9	used	https://www.cog-genomics.org/plink/	PLINK 1.9 ( https://www.cog-genomics.org/plink/ )	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12697552/	
TensorQTL	1.0.8	used	https://github.com/broadinstitute/tensorqtl/	TensorQTL 1.0.8 ( https://github.com/broadinstitute/tensorqtl/ )	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12697552/	
sim1000G	1.40	used	https://github.com/adimitromanolakis/sim1000G	sim1000G 1.40 ( https://github.com/adimitromanolakis/sim1000G )	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12697552/	
SeqSIMLA		used	https://seqsimla.sourceforge.net/	SeqSIMLA ( https://seqsimla.sourceforge.net/ )	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12697552/	
susieR	0.14.7	used	https://github.com/stephenslab/susieR/	susieR 0.14.7 ( https://github.com/stephenslab/susieR/ )	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12697552/	
coloc	5.2.3	used	https://github.com/chr1swallace/coloc/	coloc 5.2.3 ( https://github.com/chr1swallace/coloc/ )	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12697552/	
ashr	2.2–63	used	https://github.com/stephens999/ashr/	ashr 2.2–63 ( https://github.com/stephens999/ashr/ )	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12697552/	
mixsqp	0.3.18	used	https://github.com/stephenslab/mixsqp/	mixsqp 0.3.18 ( https://github.com/stephenslab/mixsqp/ )	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12697552/	
wavethresh	4.7.2	used	https://cran.r-project.org/package=wavethresh	wavethresh 4.7.2 ( https://cran.r-project.org/package=wavethresh )	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12697552/	
R	4.3.3	used	https://www.r-project.org	R 4.3.3 ( https://www.r-project.org )	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12697552/	
UCLA clock calculator		used	https://dnamage.genetics.ucla.edu/home	DNAm data was uploaded to the UCLA clock calculator ( https://dnamage.genetics.ucla.edu/home ), described in Horvath ( 2013 ) to calculate GrimAge and PhenoAge acceleration.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11984670/	
DunedinPACE		used	https://github.com/danbelsky/DunedinPACE	Dunedin PACE was calculated using the PACEprojector function in the DunedinPACE R package ( https://github.com/danbelsky/DunedinPACE ).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11984670/	
dnaMethyAge		used	https://github.com/yiluyucheng/dnaMethyAge	dnaMethyAge: A user friendly R package to predict epigenetic age and calculate age acceleration from DNA methylation data . https://github.com/yiluyucheng/dnaMethyAge	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11984670/	
R		used		Dunedin PACE was calculated using the PACEprojector function in the DunedinPACE R package ( https://github.com/danbelsky/DunedinPACE ).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11984670/	
aggRSquare		used	https://github.com/yukt/aggRSquare	we evaluated the imputation accuracy by calculating the aggregated squared correlation coefficient ( r 2 ), computed using aggRSquare ( https://github.com/yukt/aggRSquare ), which groups variants within a specified MAF range, stacks their imputed dosages and genotype calls from the sequencing data into two separate vectors, and then calculates the aggregated r 2 as the squared correlation coefficient between the two vectors.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12945573/	
Eagle	2.4	used	https://alkesgroup.broadinstitute.org/Eagle/#x1-130004	Eagle2.4, https://alkesgroup.broadinstitute.org/Eagle/#x1-130004	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12945573/	
Gpart		used	https://mirror.accum.se/mirror/bioconductor.org/packages/3.14/bioc/vignettes/gpart/inst/doc/gpart.html	Gpart, https://mirror.accum.se/mirror/bioconductor.org/packages/3.14/bioc/vignettes/gpart/inst/doc/gpart.html	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12945573/	
LDetect		used	https://github.com/jmacdon/LDblocks_GRCh38	LD blocks identified from 1000G super-populations by LDetect, https://github.com/jmacdon/LDblocks_GRCh38	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12945573/	
PC-AiR		used	https://bioconductor.posit.co/packages/3.19/bioc/vignettes/GENESIS/inst/doc/pcair.html	PC-AiR and PC-Relate, https://bioconductor.posit.co/packages/3.19/bioc/vignettes/GENESIS/inst/doc/pcair.html	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12945573/	
PC-Relate		used	https://bioconductor.posit.co/packages/3.19/bioc/vignettes/GENESIS/inst/doc/pcair.html	PC-AiR and PC-Relate, https://bioconductor.posit.co/packages/3.19/bioc/vignettes/GENESIS/inst/doc/pcair.html	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12945573/	
PRS-CS		used	https://github.com/getian107/PRScs	PRS-CS, https://github.com/getian107/PRScs	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12945573/	
TOP-LD		used	http://topld.genetics.unc.edu/about.php	TOP-LD, http://topld.genetics.unc.edu/about.php	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12945573/	
Michigan Imputation Server		used	https://imputationserver.sph.umich.edu	The LASI-DAD imputation panel is available on the Michigan Imputation Server at https://imputationserver.sph.umich.edu	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12945573/	
BigBrainWarp		used	https://bigbrainwarp.readthedocs.io/en/latest/	The BigBrainWarp toolbox, released by Paquola et al. ( 13 ), is available for download at https://bigbrainwarp.readthedocs.io/en/latest/ .	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11702631/	
neuromaps		used	https://github.com/netneurolab/neuromaps	The neuromaps toolbox is available at https://github.com/netneurolab/neuromaps .	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11702631/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12805178/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10802729/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12777960/	
HMDB		used		The curated microbiome metabolite database compiled from HMDB, VMH, KNApSAcK, MiMeDB, and Metabolomics Data Explorer is available in this paper's supplemental information.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13059116/	
VMH		used		The curated microbiome metabolite database compiled from HMDB, VMH, KNApSAcK, MiMeDB, and Metabolomics Data Explorer is available in this paper's supplemental information.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13059116/	
KNApSAcK		used		The curated microbiome metabolite database compiled from HMDB, VMH, KNApSAcK, MiMeDB, and Metabolomics Data Explorer is available in this paper's supplemental information.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13059116/	
MiMeDB		used		The curated microbiome metabolite database compiled from HMDB, VMH, KNApSAcK, MiMeDB, and Metabolomics Data Explorer is available in this paper's supplemental information.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13059116/	
Metabolomics Data Explorer		used		The curated microbiome metabolite database compiled from HMDB, VMH, KNApSAcK, MiMeDB, and Metabolomics Data Explorer is available in this paper's supplemental information.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13059116/	
DrugBank	2020	used		Training datasets for FDA-approved drugs (DrugBank 2020), ADMET properties (Therapeutics Data Commons), and IL-8 secretion assays (PubChem AIDs: 651758, 327254, and 598346) are publicly available from their respective sources.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13059116/	
Therapeutics Data Commons		used		Training datasets for FDA-approved drugs (DrugBank 2020), ADMET properties (Therapeutics Data Commons), and IL-8 secretion assays (PubChem AIDs: 651758, 327254, and 598346) are publicly available from their respective sources.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13059116/	
PubChem		used		Training datasets for FDA-approved drugs (DrugBank 2020), ADMET properties (Therapeutics Data Commons), and IL-8 secretion assays (PubChem AIDs: 651758, 327254, and 598346) are publicly available from their respective sources.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13059116/	
Github		used	https://github.com/juliandwillett/NIA_UKB_AoU_AlzheimersGWAS	Code is publicly available on Github: https://github.com/juliandwillett/NIA_UKB_AoU_AlzheimersGWAS .	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11419201/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12405905/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11702568/	
GitHub		used	https://github.com/wanghlv/c9alsftd_multiome	All scripts used for analyzing the data in this manuscript can be found on the GitHub repository, https://github.com/wanghlv/c9alsftd_multiome .	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9882184/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12758297/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10950850/	
ImageAnalysisTools		created		All original code used for MRI analysis has been deposited at: Anastasiadis, P. (2024). ImageAnalysisTools (OSF) and is publicly available.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11945645/	
modkit		used	https://github.com/nanoporetech/modkit	We extracted methylation information from the aligned data using modkit ( https://github.com/nanoporetech/modkit ) with the extended bed file format and collapsed strands (see Methods ).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10925257/	
modkit		used	https://github.com/nanoporetech/modkit	CpG site methylation frequencies were estimated using modkit, a suite of tools for manipulating ONT modified-base data stored in BAM files. The Modkit pileup command was used with either phased or unphased mapped bams as input to create summary counts of modified and unmodified bases in an extended bedMethyl format - a series of columns detailing the counts of base modifications in each sequencing read over each reference genomic position.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10925257/	
Methylartist		used	https://github.com/adamewing/methylartist	Haplotype-specific methylation differences were visualized using Methylartist, a tool for parsing and plotting methylation patterns from ONT data. Mapped bam files were used as input and the locus command was used to generate haplotype-aware, smoothed methylation profiles across specified intervals.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10925257/	
regionalpcs		created	https://github.com/tyeulalio/regionalpcs	To facilitate its broad application in the research community, we have made our software available as an R package, regionalpcs , available on Bioconductor 41 and GitHub at https://github.com/tyeulalio/regionalpcs .	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11698866/	
regionalpcs		created	https://bioconductor.org/packages/release/bioc/html/regionalpcs.html	The regionalpcs R package, is available through Bioconductor at https://bioconductor.org/packages/release/bioc/html/regionalpcs.html 41 or on GitHub ( https://github.com/tyeulalio/regionalpcs ).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11698866/	
Zenodo	1.0.0	used		The code used to generate the analyses in this paper are available online at Zenodo 135 (v.1.0.0, 10.5281/zenodo.14004154).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11698866/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12269802/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10917053/	
scMultiMap		created	https://github.com/ChangSuBiostats/scMultiMap	The R package that implements scMultiMap is available on Github: https://github.com/ChangSuBiostats/scMultiMap	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11463474/	
R		used		The R package that implements scMultiMap is available on Github: https://github.com/ChangSuBiostats/scMultiMap	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11463474/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11177777/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11340249/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13431666/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10646035/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13082087/	
abagen	0.1.3	used	https://github.com/rmarkello/abagen	The AHBA gene data matrix 8 downloaded from ( https://human.brain-map.org/static/download ) was further processed using the abagen toolbox (version 0.1.3; https://github.com/rmarkello/abagen )	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12676451/	
Advanced Normalization Tools		used	https://github.com/chrisfilo/alleninf	The MNI coordinates of tissue samples were updated to those generated via non-linear registration using the Advanced Normalization Tools (ANTs; https://github.com/chrisfilo/alleninf ).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12676451/	
ANTs		used	https://github.com/chrisfilo/alleninf	The MNI coordinates of tissue samples were updated to those generated via non-linear registration using the Advanced Normalization Tools (ANTs; https://github.com/chrisfilo/alleninf ).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12676451/	
MIND-GENESPARALLELCNV		used	https://github.com/labjacquemont/MIND-GENESPARALLELCNV	UK Biobank CNVs were called using the pipeline developed in the Jacquemont Lab, as described at https://github.com/labjacquemont/MIND-GENESPARALLELCNV .	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12676451/	
R		used		References to the processing pipeline and R package versions used for analysis are listed in the methods .	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12676451/	
Harmony		used		Batch correction was performed using Harmony 93.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13061643/	
episcanpy	0.3.2	used		Differentially accessible regions were identified using both the 'rank_features' function in episcanpy (v0.3.2) with Benjamini–Hochberg correction for multiple testing	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13061643/	
diffxpy		used	https://github.com/theislab/diffxpy/	as well as the diffxpy ( https://github.com/theislab/diffxpy/ ) package with sex, age and tissue added as covariates.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13061643/	
snATACnanoCT_AdultHumanCNS		created	https://github.com/mkabbe/snATACnanoCT_AdultHumanCNS	All code is available at https://github.com/mkabbe/snATACnanoCT_AdultHumanCNS	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13061643/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9825010/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12873922/	
CAT12		used		We computed voxel-wise EC within the gray matter (>0.2 as measured by the CAT12 gray matter probabilistic segmentation) for each rs-fMRI scan using the fast eigenvector centrality mapping (fastECM) toolbox	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10156145/	
fastECM		used	https://github.com/amwink/bias/tree/master/matlab/fastECM	We computed voxel-wise EC within the gray matter (>0.2 as measured by the CAT12 gray matter probabilistic segmentation) for each rs-fMRI scan using the fast eigenvector centrality mapping (fastECM) toolbox ( https://github.com/amwink/bias/tree/master/matlab/fastECM ).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10156145/	
GitHub		used	https://github.com/Zhao-research/5hmC	The code used to perform the analyses described in this study is available on GitHub at https://github.com/Zhao-research/5hmC and Zenodo 76 .	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11929800/	
Zenodo		used	https://zenodo.org/records/7276971	The eQTL summary statistics were downloaded at https://zenodo.org/records/7276971 .	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11929800/	
Mendeley Data		used	https://doi.org/10.17632/n4mccs2zfg.2	"Details on the code to reproduce the results can be found at Mendeley Data (  
            https://doi.org/10.17632/n4mccs2zfg.2  )."	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10937150/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11901962/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10502853/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13106414/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12529471/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11716588/	
figshare		used		All code corresponding to the analysis of single-nuclei RNAseq dataset is available at figshare and the code corresponding to spatial transcriptomics (Xenium) datasets is available at https://github.com/Moldia/PD_striatal_xenium .	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13142618/	
Xenium		used		All code corresponding to the analysis of single-nuclei RNAseq dataset is available at figshare and the code corresponding to spatial transcriptomics (Xenium) datasets is available at https://github.com/Moldia/PD_striatal_xenium .	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13142618/	
PD_striatal_xenium		created	https://github.com/Moldia/PD_striatal_xenium	the code corresponding to spatial transcriptomics (Xenium) datasets is available at https://github.com/Moldia/PD_striatal_xenium	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13142618/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10887205/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13044580/	
FraminghamPACE Projector		used	https://github.com/will-marella/FraminghamPACE	We provide access to both models through the FraminghamPACE Projector available through GitHub ( https://github.com/will-marella/FraminghamPACE ).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13370530/	
