Study Name	Abbreviation	Diseases Included	Repository Link	Owner	Contributors	Languages	Biomedical Relevance	Code Summary	Data Types	Tooling
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/abhineetpandey10/hummigo	abhineetpandey10	shikhar8434; abhineetpandey10		YES - The repository is biomedically relevant as it specifically mentions creating solutions for people with chronic disorders and prolonged diseases, including Parkinson's disease (a neurodegenerative condition). The app focuses on healthcare applications for managing chronic illnesses through medication tracking, exercise instruction, and health monitoring.	Hummigo is an Android mobile application designed to help people with chronic disorders and prolonged diseases manage their daily health routines. The app provides features like medication tracking, exercise instruction using machine learning, optical aid for reading small text, a chatbot for stress management, and push notifications for routine reminders.	Not specified in the available repository information.	Android Studio, Google Cloud DialogFlow ES, Google Assistant, Google ML Kit's Pose Detection API, Google ML Kit's Text Recognition API, Firebase Realtime Database, Firebase Cloud Messaging, Java/Kotlin (Android development), and associated web technologies for the companion webapp.
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/cfmurch/DeepSouth_PD_PAF	cfmurch	cfmurch; UAB-ADRC	R	YES - This repository is clearly biomedically relevant as it focuses on Parkinson's disease (PD) research, which is a major neurodegenerative disorder. The project appears to conduct population attributable fraction (PAF) analysis for Parkinson's disease risk factors, which is directly related to neurological condition research and epidemiology.	This R project performs population attributable fraction (PAF) analysis for Parkinson's disease research, generating statistical models and demographic tables. The code includes functions for both adjusted and unadjusted generalized linear models (GLMs) to calculate odds ratios and PAF values, with outputs formatted as HTML reports containing manuscript tables and results.	"Clinical/epidemiological data for Parkinson's disease patients and controls, demographic data, and supplementary manuscript data stored in Excel format. The repository mentions analysis of different cohort subsets including ""all data,"" ""singleton,"" and ""spouse"" datasets."	R (version 4.1.3), RMarkdown, renv (for package version management), table1 R package, HTML output generation, CSS for styling, Excel for data input, GLM (generalized linear models) for statistical analysis, and various custom R functions for data processing and PAF calculations.
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/RJHarvest/android-cognitive-game	RJHarvest	RJHarvest; ImgBotApp	Java	YES - This repository is biomedically relevant as it specifically focuses on cognitive training for elderly users to prevent dementia, which is a neurodegenerative condition. The app is designed to train cognitive functions like memory, problem-solving, and hand-eye coordination that are commonly affected in dementia and other neurological disorders.	"This is an Android mobile application called ""CONNECTLY"" that provides cognitive training games specifically designed for elderly users to help prevent dementia. The app includes three different games (Quiz Memory Game, Jigsaw Puzzle Game, and Water Pipe Game) that target various cognitive functions such as memory, problem-solving, responsiveness, and hand-eye coordination, along with a scoring system to track user progress over time."	Game performance scores, user images (photos from gallery or camera for puzzle customization), daily average scores for progress tracking.	Android SDK Platform (Android 7.0 Nougat), Android development framework, touch sensor functionality, camera/gallery integration, image processing capabilities.
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/y-00jin/DementiaPreventionProgram	y-00jin	y-00jin	Java	YES - This repository is biomedically relevant as it specifically focuses on dementia prevention through cognitive training exercises. The project addresses neurodegenerative disease prevention (dementia) by providing brain training activities designed to maintain cognitive function in elderly populations.	This is an Android mobile application designed as a dementia prevention program that provides cognitive training exercises for elderly users. The app includes two main brain training activities: a counting game where users count randomly displayed circles and select the correct number, and a math calculation exercise with a drawing feature that allows users to solve arithmetic problems while being able to draw/write on screen.	Not specified in the available repository information.	- Java programming language - Android Studio IDE - Android SDK/framework - Eclipse IDE (mentioned in badges)
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/jj-bro/Dementia-Prevention	jj-bro	jhpark-witch		YES - This repository is directly related to dementia prevention, which is a neurodegenerative condition. The project analyzes behavioral and cognitive data including gait patterns, sleep data, and cognitive function assessments (MMSE) for dementia prevention research.	This appears to be an interpretable AI team project focused on dementia prevention using machine learning analysis of multimodal behavioral data. The project analyzes three key data modalities - gait/walking patterns, sleep patterns, and cognitive function scores - to develop predictive models for dementia risk assessment.	- Gait/walking activity data (CSV format) - Sleep pattern data (CSV format) - Cognitive function data using MMSE (Mini-Mental State Examination) scores (CSV format) - Corresponding label data for training and validation	Not specified in the available repository information (only README and data structure are shown, no code files or requirements visible).
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/dhd6682/Dementia-Prevention	dhd6682	dhd6682	Python	YES - This repository is directly related to dementia prevention and cognitive health improvement for elderly populations. It implements AI-based brain exercise programs using hand gesture recognition and speech recognition to enhance cognitive abilities and prevent dementia, which falls squarely within neurodegenerative disease research and healthcare applications for neurological conditions.	This project is an AI-powered brain exercise platform designed to prevent dementia and improve cognitive abilities in elderly users through interactive exercises. The system uses hand gesture recognition via MediaPipe/OpenCV for physical exercises and speech recognition via OpenAI Whisper API for cognitive training, with real-time communication to Unity for virtual environment interaction.	Audio files (speech recordings), video/camera data (for hand gesture recognition), text data (transcribed speech and target text comparisons), real-time motion data (hand position and angle calculations).	FastAPI, OpenCV, MediaPipe, OpenAI API (Whisper), Python, Unity (via UDP socket communication), uvicorn, requests library, JSON for data storage and analysis.
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/sbkim324/software_engineering_DementiaPrevention_and_Care	sbkim324	sbkim324	JavaScript	YES - This repository is biomedically relevant as it is specifically designed for dementia prevention and care. It provides a web-based application for elderly users and early-stage dementia patients, featuring cognitive tests (SMCQ - Subjective Memory Complaints Questionnaire), memory stimulation games, and tools to help maintain cognitive function.	"This is a static web application called ""기억:ON°"" (Memory:ON°) designed to help prevent dementia and improve cognitive function in elderly users and early-stage dementia patients. The application provides features including emotional diary entries, memory card games using personal photos, cognitive testing based on SMCQ questionnaire, and a care center locator using map integration."	- Cognitive assessment data (SMCQ questionnaire responses) - Personal photo data for memory games - Emotional diary text entries - Geographic/location data for care centers - JSON-formatted question and regional data	- Frontend: HTML, CSS, JavaScript - Data storage: JSON files - APIs: Kakao Map API - Design: Figma (wireframing) - Hosting/Deployment: GitHub Pages - Version control: Git/GitHub
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/KION126/kinect_wpf_PreventionofDementiaMemoryCardGame	KION126	KION126	C#	YES - This repository is biomedically relevant as it specifically focuses on dementia prevention through a memory card game designed for the aging population. The project aims to contribute to dementia prevention by combining cognitive activities with fine motor movements, directly addressing neurodegenerative disease prevention.	This is a C# WPF application that implements a memory card game designed for dementia prevention in elderly users. The game uses Microsoft Kinect depth stream technology to track hand movements, allowing users to control a virtual mouse cursor through palm tracking instead of traditional input methods, combining cognitive exercise with physical movement.	Kinect depth stream data, motion capture data for hand/palm tracking, game performance data (scores and rankings stored in MySQL database).	C#, WPF (Windows Presentation Foundation), Microsoft Kinect SDK, Kinect Depth Stream, Motion Capture technology, Visual Studio, MySQL database.
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/Reyes-0/Dementia-Wandering-Prevention-System	Reyes-0	Reyes-0	Python	YES - This repository is biomedically relevant as it focuses on dementia care, specifically developing a monitoring system to prevent wandering behavior in dementia patients. Wandering is a common and dangerous symptom in dementia patients that poses significant safety risks.	This is a prototype system designed to monitor dementia patients in home care settings to detect when they go out of designated safe boundaries. The system appears to use computer vision and cloud services to track patient location and send alerts when patients wander beyond safe areas.	Video/image data (based on OpenCV usage), location/boundary data for monitoring patient movement. Specific data formats are not clearly specified in the available repository information.	- OpenCV (computer vision) - NumPy (numerical computing) - Azure Cognitive Services (Custom Vision) - Azure Identity and Storage Blob services - Sinch (communication/messaging platform) - asyncio (asynchronous programming) - msrest (Microsoft REST API client)
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/idyooong/Wander-Prevention-for-Dementia	idyooong	idyooong	Python	YES - This repository is directly related to dementia care and management. It develops a monitoring system specifically designed to prevent unauthorized wandering by dementia patients, which is a significant healthcare application for neurological conditions and addresses a critical safety concern in dementia care.	This code implements a smart monitoring system for dementia patients that uses computer vision and IoT sensors to detect and prevent unauthorized departures from home. The system combines facial recognition to distinguish between dementia patients and caregivers, motion detection, distance measurement, and automated alerts via email and audio warnings when a dementia patient approaches the door without supervision.	Real-time video/camera data for facial recognition, motion sensor data from PIR sensors, distance measurements from ultrasonic sensors, and timestamp data for logging and email notifications.	Python 3.9.2, OpenCV 4.5.5, Raspberry Pi 4 (32-bit OS), PIR motion sensor (NS-PIRSM), ultrasonic distance sensor (HC-SR04), RGB LED, webcam (ABKO APC850 FHD), 7-inch touchscreen display, speakers, SMTP email service for notifications.
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/shiverlog/raspberrypi-dementia-prevention-platform	shiverlog	shiverlog		YES - This repository is biomedically relevant as it specifically focuses on dementia prevention, which directly relates to neurodegenerative diseases and brain health. The platform appears to be designed for healthcare applications targeting neurological conditions.	This appears to be a Raspberry Pi-based platform designed for dementia prevention, submitted as part of a 2024 ICT Mentoring Contest. The repository likely contains code for a healthcare technology solution aimed at preventing or managing dementia through some form of digital intervention or monitoring system.	Not specified in the available repository information.	Not specified in the available repository information.
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/gnnouoemh/MemoryPatronum	gnnouoemh	csmoon1010		"YES - This repository is biomedically relevant as it is explicitly described as an ""App for prevent dementia,"" which directly relates to neurodegenerative diseases and healthcare applications for neurological conditions."	Based on the limited information available, this appears to be a graduation portfolio project focused on developing an application designed to prevent or help with dementia. The repository seems to be in early stages with minimal documentation provided in the README file.	Not specified in the available repository information.	Not specified in the available repository information.
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/lixiaoliuer1229/psd	lixiaoliuer1229	lixiaoliuer1229	Python	YES - The repository is focused on preventing senile dementia, which is directly related to neurodegenerative diseases and brain health interventions.	Based on the limited information available, this appears to be a project aimed at brain engagement activities or interventions designed to prevent senile dementia. The repository seems to focus on cognitive stimulation approaches for dementia prevention, though specific implementation details are not visible in the provided content.	Not specified in the available repository information.	Not specified in the available repository information.
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/nithyaarun04/Preventia	nithyaarun04	nithyaarun04	HTML	YES - This repository is biomedically relevant as it specifically focuses on dementia, which is a neurodegenerative condition. The project aims to provide cognitive activities and interventions for people with dementia, particularly in early stages, to help maintain cognitive function and potentially slow progression.	Preventia is a web-based platform built with JavaScript, HTML, and CSS that provides cognitive activities and exercises designed for people with dementia. The application offers accessible, free activities that users can perform at home or on mobile devices to help keep their minds sharp and potentially slow cognitive decline.	Not specified in the available repository information.	JavaScript, HTML, CSS, Java, HackTimer library, hammer.js library
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/lnogami/WanderHuman	lnogami	lnogami	Dart	YES - This repository is biomedically relevant as it specifically addresses dementia care by developing a tracking system to prevent wandering behavior, which is a common and dangerous symptom experienced by individuals with dementia.	This is a mobile application component of a capstone project that creates a solar-powered IoT tracking system designed to prevent wandering among individuals with dementia. The app is specifically designed for caregivers to monitor and track dementia patients who may wander away from safe locations.	Not specified in the available repository information.	Not specified in the available repository information.
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/hlfair/PDMOOC-Evaluation-Paper	hlfair	hlfair		YES - This repository is biomedically relevant as it relates to dementia prevention education and research, which directly connects to neurodegenerative diseases and public health approaches to addressing dementia as a neurological condition.	This repository contains the underlying data and analysis for a PlosOne publication that evaluated a massive open online course (MOOC) focused on preventing dementia. The research appears to assess the effectiveness of educational interventions designed to address dementia as a global public health priority through online learning platforms.	Not specified in the available repository information.	Not specified in the available repository information.
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/Franchglobal2/The-Good-Fat-Omega-3-Fatty-Acids	Franchglobal2	Franchglobal2		NO. This repository appears to be marketing content for omega-3 supplements rather than a biomedical research project. While it mentions brain health topics like Alzheimer's and dementia, it's promotional material for a commercial product (OG-3 Veg capsules) rather than scientific research, data analysis, or software development related to biomedical applications.	This is not a code repository. It contains only a README file with marketing text promoting omega-3 fatty acid supplements, describing their purported health benefits for eyes, cardiovascular health, and brain function.	Not specified in the available repository information.	No programming tools, packages, or frameworks are present as this is not a software development repository.
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/danielchristopher513/Brain_Stroke_Prediction_Using_Machine_Learning	danielchristopher513	danielchristopher513	Jupyter Notebook	YES - This repository is biomedically relevant as it focuses on predicting brain strokes, which is a critical neurological condition and major healthcare concern. The project involves medical/clinical data analysis for a neurological disorder using machine learning approaches.	This code implements a machine learning pipeline to predict brain stroke risk using clinical patient data from Kaggle. The project includes comprehensive data preprocessing (handling missing values, addressing class imbalance through oversampling), exploratory data analysis, and comparison of multiple ML algorithms (Decision Tree, KNN, XGBoost, Random Forest, Logistic Regression) to identify the best performing model for stroke prediction.	Clinical/medical data including patient demographics, BMI, and stroke outcome labels. The dataset contains binary attributes and patient health indicators, though specific clinical measurements beyond BMI are not detailed in the available information.	- Data processing: Numpy, Pandas - Visualization: Matplotlib, Seaborn - Machine Learning: Scikit-learn (sklearn.preprocessing), Imblearn - ML Algorithms: Decision Tree, KNN, XGBoost, Random Forest, Logistic Regression - Evaluation: Confusion matrix, ROC curves, AUC scores, k-fold cross-validation
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/arnohaase/simple-akka-downing	arnohaase	arnohaase; manuelkiessling	Scala	NO - This repository is a general software infrastructure project for Akka cluster management and network partition handling. It has no relation to biomedical research, neuroscience, brain imaging, or healthcare applications.	This is an open-source Akka downing provider that handles network partitions in distributed Akka cluster applications by implementing strategies to decide which nodes should be removed when network connectivity issues occur. It provides an alternative to Lightbend's commercial Split Brain Resolver with configurable strategies like static-quorum, keep-majority, and keep-oldest to prevent split-brain scenarios in cluster computing environments.	Not specified in the available repository information.	Akka, Akka Cluster, Scala/Java (implied by Akka usage), Lightbend Reactive Platform (referenced as commercial alternative)
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/nicholasjhenry/pockets-platform	nicholasjhenry	nicholasjhenry	Elixir	NO - This repository is a financial technology platform for managing investment portfolios, client accounts, and trading operations. It has no relation to biomedical research, neuroscience, or healthcare applications.	"This is an example Elixir application called ""Pockets Platform"" designed to demonstrate Living Documentation patterns. The platform provides financial services functionality including client management, portfolio management, invoicing, trading operations, and administrative interfaces for investment management companies."	Financial data (investment portfolios, stocks, bonds, cash holdings, financial ratios, invoices, trading data)	Elixir programming language, web-based user interfaces, financial custodian integration systems
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/mehdi4027/Solar-Gold-smart-safe-	mehdi4027			NO. This repository appears to be a cryptocurrency/blockchain project with claims about Bitcoin creation and digital currency development. There is no mention of neurodegenerative diseases, brain imaging, medical data analysis, or any biomedical research applications.	"Based on the README content, this appears to be a cryptocurrency project claiming to be created by the ""real Satoshi Nakamoto"" with plans for a ""virtual safe deposit box"" and digital currency trading platform. The repository contains lengthy personal claims and philosophical statements about Bitcoin's creation but lacks clear technical documentation about actual code functionality."	Not specified in the available repository information.	Not specified in the available repository information.
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/Franchglobal2/Top-5-New-Year-Resolutions-For-A-Healthy-Living	Franchglobal2	Franchglobal2		NO. This repository contains general health and wellness advice for New Year's resolutions, focusing on lifestyle tips like skincare routines, physical activity, mindfulness, and stress management. It is not related to biomedical research, neurodegenerative diseases, brain imaging, or clinical data analysis.	This is not a code repository but rather a blog post or article about healthy living resolutions for the New Year. The content provides general wellness advice including natural skincare routines, staying physically active, adopting a beginner's mindset, maintaining overall health, and managing stress.	Not specified in the available repository information.	Not specified in the available repository information.
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/sanga03/tell-me-why	sanga03	sanga03; mingul26	Kotlin	NO. This repository is a mobile application designed to help users break digital habits and reduce mindless app usage through prompting and AI validation. While it may have some tangential benefits for digital wellness, it is not specifically related to biomedical research, neurodegenerative diseases, brain imaging, or clinical applications for neurological conditions.	Tell Me Why is an Android application that acts as a gateway to interrupt automatic digital habits by prompting users to provide justification before opening potentially distracting apps. The app uses AI to validate user justifications, implements a pass system that generates one pass per hour for bypassing prompts, and maintains a historical log of all justifications in a local database.	User justification text, app usage logs, pass generation timestamps, historical justification records stored in local Room database.	Android development framework, Room database for local storage, AI validation service (OpenRouter API), Accessibility Service for app launch detection, overlay UI system, Mermaid for flowchart documentation.
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/ethansinjin/buzzfeedkiller	ethansinjin	ethansinjin	JavaScript	NO. This is a Safari browser extension designed to block access to the BuzzFeed website for entertainment purposes. It has no connection to biomedical research, neuroscience, brain disorders, medical data analysis, or healthcare applications.	"This is a Safari browser extension called ""BuzzFeed Killer"" that prevents users from accessing the BuzzFeed website by displaying an error message instead. The extension was created as a humorous tool to block BuzzFeed content entirely, with no option to dismiss or bypass the block."	Not specified in the available repository information.	Safari Extension framework (.safariextz format)
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/bleenobtw/fivem-anticheat	bleenobtw	bleenobtw	Lua	"NO. This repository is about anti-cheat systems for FiveM gaming servers, which is completely unrelated to biomedical research, neuroscience, or healthcare applications. Despite the metaphorical use of ""brain dump"" in the description, this is purely a gaming/software security project."	This repository contains concepts and techniques for preventing cheating and exploitation on FiveM game servers. It focuses on blocking NUI developer tools abuse, preventing Lua code injection, and implementing various server-side validation mechanisms to detect and prevent malicious client behavior.	Not specified in the available repository information.	JavaScript, Lua, WebSocket, DOM manipulation, NUI (Native User Interface), FiveM server framework, debug.getinfo() function, TriggerEvent system, routing buckets, entityCreating/entityCreated events, FiveM escrow system.
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/manjunath5496/Brain-Image-Analysis-Papers	manjunath5496	manjunath5496		YES - This repository is highly biomedically relevant as it contains a curated collection of research papers focused on brain image analysis using deep learning and machine learning techniques for neurological and psychiatric disorders, including Alzheimer's disease, Parkinson's disease, ADHD, autism spectrum disorder, and schizophrenia.	This repository serves as a literature collection containing PDF papers related to brain image analysis and neuroimaging applications of deep learning. It appears to be a curated bibliography of research papers covering various computational approaches for analyzing brain imaging data to diagnose and understand neurological conditions.	MRI (structural MRI, functional MRI/fMRI), DTI (Diffusion Tensor Imaging), EEG, neuroimaging data, brain connectivity networks, clinical health records	Based on the paper titles, the research covers: Convolutional Neural Networks (CNNs), 3D CNNs, Graph Convolutional Networks (GCNs), Recurrent Neural Networks (RNNs), Deep Learning frameworks, Spatio-Temporal CNNs, Multi-view learning approaches, Transfer learning methods
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/JegBaha/NeuraVeil-Brain-Tumor-Classification-System	JegBaha	JegBaha; Baris007; selinnyazici; yigitiht1	Jupyter Notebook	YES - This repository is clearly biomedically relevant as it focuses on brain tumor classification, which directly relates to medical/clinical data analysis for brain disorders and neurological conditions. Brain tumor detection and classification is a critical healthcare application in neurology and oncology.	NeuraVeil is a brain tumor classification system that appears to use machine learning or deep learning techniques to analyze and classify brain tumors from medical imaging data. Based on the repository name and the screenshot images showing what appears to be a user interface, this system likely provides automated diagnosis or classification assistance for medical professionals working with brain tumor cases.	Not specified in the available repository information, though brain imaging data (likely MRI scans) can be inferred from the context of brain tumor classification.	Not specified in the available repository information - only screenshots of the application interface are visible in the README content provided.
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/RachakondaSivaSaiAbhishek/Brain_Tumor_detection_v2	RachakondaSivaSaiAbhishek	RachakondaSivaSaiAbhishek	Jupyter Notebook	YES - This repository is directly biomedically relevant as it focuses on brain tumor detection, which is a critical neurological condition. The project aims to develop a machine learning solution for early detection of brain tumors, which could prevent millions of deaths and is directly applicable to medical diagnosis and healthcare.	This repository contains a machine learning model designed to detect brain tumors by classifying brain images as tumorous or non-tumorous. The model uses the Xception architecture with transfer learning to achieve over 95% accuracy in brain tumor prediction, aimed at enabling early detection to prevent deaths.	Not specified in the available repository information.	Xception Model (transfer learning architecture)
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/katarinakovacova/Neurodoku	katarinakovacova	katarinakovacova	Kotlin	YES - This repository is biomedically relevant as it specifically focuses on dementia prevention and cognitive health. The app includes educational content about dementia prevention, brain health tips for seniors, and information about how Sudoku helps maintain cognitive function, making it a healthcare application for neurological conditions.	Neurodoku is an Android mobile application that combines Sudoku puzzle gameplay with brain health education focused on dementia prevention. The app features puzzle generation and solving with visualization, user account management, and includes educational content about cognitive health and dementia prevention tips that are displayed during gameplay pauses.	User profile data, puzzle statistics, game history data, authentication data (email/password, Google account), and educational content about dementia prevention and cognitive health.	Kotlin, Jetpack Compose, Android SDK, Room (local database), Koin (dependency injection), Firebase Authentication, Firebase Firestore, Navigation Compose, Material 3, KSP (Kotlin Symbol Processing), JUnit, Mockito, Gradle, Android Studio.
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/Franchglobal2/6-Ways-To-Be-Fit-And-Strengthen-Your-Immune-System-	Franchglobal2	Franchglobal2		NO. This repository appears to be a health and wellness content piece focused on general immune system strengthening and fitness tips, rather than biomedical research. It does not relate to neurodegenerative diseases, brain imaging, clinical data analysis, bioinformatics, or healthcare applications for neurological conditions.	This is not a code repository but rather a README file containing health advice content. The repository appears to be a collection of general wellness recommendations for strengthening the immune system through lifestyle changes like sleep, diet, exercise, and omega-3 supplementation.	Not specified in the available repository information.	Not specified in the available repository information.
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/Franchglobal2/6-Ways-To-Be-Fit-And-Strengthen-Your-Immune-System	Franchglobal2	Franchglobal2		NO. This repository appears to be a health and wellness content piece focused on general immune system strengthening and fitness tips rather than biomedical research. While it mentions some health topics like sleep, depression, and omega-3 fatty acids, it reads more like promotional/educational content for supplements rather than scientific research related to neurodegenerative diseases, brain imaging, or clinical data analysis.	This repository does not contain code but rather consists of a README file with health and wellness content. The content provides general advice on strengthening the immune system through lifestyle changes like better sleep, exercise, diet, and omega-3 supplementation, with promotional elements for OG-3 Veg Softgels.	Not specified in the available repository information.	No programming tools, packages, or frameworks are present - this is a text-only content repository.
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/lzyrapx/Brain-Training-Gym	lzyrapx	lzyrapx	C++	"NO. Despite the name ""Brain-Training-Gym,"" this repository is a competitive programming practice repository. The term ""brain rot"" is used colloquially to refer to mental laziness, and the repository contains C++ coding templates for algorithmic problem-solving, not biomedical or neuroscience research."	This repository serves as a personal practice space for competitive programming and algorithmic problem-solving. It provides a standardized C++ template with debugging capabilities and optimized input/output handling for coding competitions.	Not specified in the available repository information.	C++, bits/stdc++.h header, custom debug utilities, file I/O operations, and competitive programming optimization techniques.
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/Bundele-Durwangsingh/Diagnosure	Bundele-Durwangsingh	Bundele-Durwangsingh; Komal-Nehete; Jiv02	CSS	YES - This repository is biomedically relevant as it includes brain tumor detection using CNN algorithms, which directly relates to medical/clinical data analysis for brain disorders and neurological conditions.	This is an integrated healthcare prognosis system that uses machine learning and deep learning algorithms to predict multiple diseases including heart disease, lung cancer, diabetes, and brain tumors. The system provides a web interface for medical staff to input patient data, generates predictions using trained models, and sends preventive care recommendations to patients via SMS notifications.	Medical imaging data for brain tumor detection, clinical/patient data for heart disease prediction, lung cancer prediction, and diabetes prediction. Specific data modalities are not detailed in the available repository information.	Frontend: HTML, CSS, JavaScript; Backend: Python (Flask); Machine Learning: Logistic Regression, Random Forest, Convolutional Neural Network (CNN); Libraries/Frameworks: TensorFlow, Keras, scikit-learn, OpenCV; Additional: SMS notification system
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/AbinayaSri76/Team-Cerebro	AbinayaSri76	AbinayaSri76	Jupyter Notebook	YES - This repository is highly biomedically relevant as it focuses on brain tumor analysis and stroke prediction using neuroimaging data. It specifically addresses intracranial brain tumors, stroke lesion detection, and the relationship between tumors and stroke risk, which are all critical neurological conditions.	This project develops a deep learning algorithm using LSTM networks with encoders and decoders to predict stroke-vulnerable brain regions in patients with intracranial tumors. The system analyzes 3D MRI brain images to diagnose tumors and detect stroke lesions, aiming to help doctors and patients identify stroke risks early for better prevention and treatment outcomes.	3D MRI brain images	Not specified in the available repository information (only mentions LSTM Networks with encoders and decoders as the deep learning approach).
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/ghkdqhrbals/stroke-prevention	ghkdqhrbals	ghkdqhrbals		YES - The repository is focused on stroke prevention, which is directly related to neurological conditions and brain health, making it biomedically relevant to healthcare applications for neurological disorders.	Based on the extremely limited information available, this repository appears to be intended for stroke prevention applications. However, the repository contains only a minimal README with no actual code, implementation details, or clear description of functionality.	Not specified in the available repository information.	Not specified in the available repository information.
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/jlortiz0/BrainCrashFix	jlortiz0	jlortiz0	Java	"NO - This repository is about fixing crashes in a video game mod related to mob AI behavior, not biomedical research. The term ""brain"" here refers to game AI logic for virtual creatures, not biological or medical brain analysis."	"This is a video game modification that fixes crashes caused by mobs (game entities) continuing to process their AI ""brain"" logic while unloaded from the game world. The mod patches the Brain class to prevent AI ticking when mobs are in an unloaded state, thereby preventing crashes."	Not specified in the available repository information.	Not specified in the available repository information.
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/pgvillage-tools/pgroute66	pgvillage-tools	sebasmannem; dependabot[bot]	Go	NO - This repository is a general database infrastructure tool for PostgreSQL high availability and routing, with no connection to biomedical research, neuroscience, or healthcare applications.	pgroute66 is a PostgreSQL high availability routing tool that monitors multiple PostgreSQL instances and provides an API to identify which database server is currently the primary master. It maintains persistent connections to avoid overhead and includes split-brain protection by pointing to no master when multiple masters are detected.	Not specified in the available repository information.	PostgreSQL, HAProxy, pgbouncer, Docker/container images, YAML configuration, REST API, SSL/TLS support, base64 encoding, and etcd (mentioned as alternative consensus tool).
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/mannemsolutions/pgroute66	mannemsolutions	sebasmannem; dependabot[bot]	Go	NO - This repository is a general database infrastructure tool for PostgreSQL high availability and routing, with no connection to biomedical research, neuroscience, or healthcare applications.	pgroute66 is a PostgreSQL high availability routing tool that monitors multiple PostgreSQL instances and provides an API to identify which instance is the current master/primary server. It maintains persistent connections to avoid overhead and includes split-brain protection by pointing to no master when multiple masters are detected.	Not specified in the available repository information.	PostgreSQL, HAProxy, pgbouncer, YAML configuration, REST API, Docker/container images, SSL/TLS support, base64 encoding, etcd (mentioned as alternative), Go (implied from the binary distribution model).
