Resource Name	Abbreviation	Diseases Included	Repository Link	Owner	Contributors	Languages	Content_For_Analysis	Biomedical Relevance	Code Summary	Data Types	Tooling
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/theaxonaut/GSE33000-AD-analysis	theaxonaut	theaxonaut	R		YES. This repository is directly focused on Alzheimer's disease (AD), a neurodegenerative disorder. It performs differential gene expression analysis on post-mortem brain tissue from AD patients versus controls to identify molecular changes associated with the disease, making it highly relevant to biomedical research on neurodegeneration.	This repository performs differential gene expression analysis on the GSE33000 microarray dataset comparing 310 Alzheimer's disease samples to 157 non-demented control samples from human prefrontal cortex tissue. The analysis identifies significantly dysregulated genes and performs pathway enrichment analysis to reveal downregulation of neuronal/synaptic functions and upregulation of immune response and metal ion stress pathways in AD.	- Microarray gene expression data (25,929 probes) - Post-mortem brain tissue (prefrontal cortex) - Clinical phenotype data (AD vs non-demented controls)	- R programming language - GEOquery (Bioconductor) - data retrieval from NCBI GEO - limma (Bioconductor) - differential expression analysis - EnhancedVolcano (Bioconductor) - volcano plot visualization - clusterProfiler (Bioconductor) - pathway enrichment analysis - org.Hs.eg.db (Bioconductor) - human gene annotation - ggplot2 (CRAN) - data visualization - Google Colab - execution environment
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/kamilasharani08-bit/GSE5281_AD_Transcriptomics	kamilasharani08-bit	kamilasharani08-bit			YES - This repository is directly focused on Alzheimer's Disease (AD) research. It performs differential gene expression analysis on brain tissue samples from AD patients versus healthy controls to identify significant genes and pathways involved in neurodegeneration, synaptic dysfunction, mitochondrial stress, and neuroinflammation.	This repository performs differential gene expression analysis on the GSE5281 microarray dataset comparing Alzheimer's Disease brain tissue samples to healthy controls. The analysis identifies significantly up- and down-regulated genes and generates multiple visualizations (volcano plots, UMAP, MA plots, and boxplots) to illustrate transcriptomic changes associated with AD pathology.	- Microarray gene expression data - Brain tissue transcriptomics - Clinical samples (Alzheimer's Disease patients vs. healthy controls)	- R and/or Python (mentioned for running analysis scripts) - Gene Expression Omnibus (GEO) database (data source) - Statistical analysis packages for differential expression analysis - Visualization libraries for generating volcano plots, UMAP, MA plots, and boxplots - Standard bioinformatics tools for microarray data processing
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/BioData-Yipeng/Brain-tissue-AD-scRNA-seq-GSE175814	BioData-Yipeng	BioData-Yipeng	R		YES - This repository is directly related to Alzheimer's disease research. It analyzes single-cell RNA sequencing (scRNA-seq) data from brain tissue samples comparing healthy controls to Alzheimer's disease patients, which is clearly relevant to neurodegenerative disease research.	This repository contains analysis code for processing and analyzing single-cell RNA sequencing dataset GSE175814, which includes brain tissue samples from 2 healthy controls and 2 Alzheimer's disease patients. The code likely performs differential gene expression analysis and cell type characterization to identify molecular differences between healthy and diseased brain tissue at single-cell resolution.	- Single-cell RNA sequencing (scRNA-seq) data - Brain tissue samples - Gene expression data from Alzheimer's disease and healthy control subjects	Not specified in the available repository information.
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/BioData-Yipeng/Brain-tissue-AD-scRNA-seq-GSE188545	BioData-Yipeng	BioData-Yipeng	R		YES - This repository is directly biomedically relevant as it focuses on analyzing single-cell RNA sequencing (scRNA-seq) data from brain tissue to study Alzheimer's disease (AD). The analysis compares healthy controls with Alzheimer's disease samples to identify cellular changes, specifically examining alterations in astrocytes and microglia populations, which are key cell types involved in neurodegenerative processes.	This code performs single-cell RNA sequencing analysis on brain tissue samples from the GSE188545 dataset, comparing 6 healthy controls with 6 Alzheimer's disease patients. The analysis implements both merged and integrated workflows to handle batch effects, performs cell clustering with parameter optimization, and identifies disease-associated changes in cell populations, particularly decreased astrocytes and increased microglia in AD samples.	- Single-cell RNA sequencing (scRNA-seq) data - Brain tissue samples - Gene expression data from the GSE188545 dataset	Based on the repository description, the analysis likely uses: - Seurat (for scRNA-seq integration, FindNeighbors, and FindClusters functions mentioned) - R programming language (standard for Seurat-based scRNA-seq analysis) - Integration methods for batch effect correction - Clustering algorithms for cell type identification
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/psj1996-CR7/AD-scRNAseq-GSE138852-Pipeline	psj1996-CR7	psj1996-CR7	R		YES - This repository is directly relevant to biomedical research as it focuses on analyzing single-cell RNA sequencing data from Alzheimer's Disease patients (GSE138852 dataset). The pipeline performs differential expression analysis comparing AD vs. Control samples, cell type identification, and pathway analysis specifically aimed at understanding molecular mechanisms of neurodegeneration.	This is a comprehensive single-cell RNA sequencing analysis pipeline designed to process and analyze the GSE138852 Alzheimer's Disease dataset. The pipeline performs quality control, normalization, automated cell type annotation, differential gene expression analysis between AD and control samples, pathway enrichment analysis, trajectory inference, and cell-cell communication analysis to identify molecular signatures and cellular dynamics associated with Alzheimer's Disease.	- Single-cell RNA sequencing (scRNA-seq) data - Gene expression count matrices - Clinical covariates/metadata (AD vs. Control samples)	- R (>= 4.1) - Seurat v4 (normalization, clustering, visualization) - SCTransform (normalization method) - SingleR (automated cell type annotation) - Monocle3 (trajectory inference) - CellChat (cell-cell communication analysis) - clusterProfiler (pathway enrichment analysis) - MSigDB (Gene Ontology Biological Processes database)
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/khaledalam/GSE205450_PD_RNAseq_Analysis	khaledalam	khaledalam	Python		YES - This repository is directly relevant to biomedical research as it analyzes RNA-seq data from postmortem brain tissue (striatum: caudate and putamen) of Parkinson's disease patients compared to controls. The analysis focuses on identifying differentially expressed genes and biological pathways associated with Parkinson's disease, a major neurodegenerative disorder.	This repository performs differential gene expression analysis on postmortem striatal RNA-seq data from 75 samples (35 Parkinson's disease, 40 controls) from the GEO dataset GSE205450. The code integrates clinical metadata (age, sex, diagnosis, brain region) with gene expression data, identifies the top 100 differentially expressed genes, and performs pathway enrichment analysis using g:Profiler to understand biological mechanisms underlying Parkinson's disease.	- Bulk RNA-seq data (Illumina NovaSeq 6000) - Postmortem brain tissue (caudate and putamen regions) - Raw gene counts and log-transformed expression values (LCPM) - Clinical metadata (age, sex, diagnosis, brain region) - Peripheral blood RNA-seq data from PPMI cohort (mentioned for complementary analysis)	- Python (primary programming language) - gprofiler-official (pathway and GO/KEGG enrichment analysis) - NCBI GEO (data source) - Jupyter Notebook (GSE205450_PD_Analysis_Companion.ipynb) - Standard data analysis libraries (likely pandas, matplotlib for visualizations based on output plots) - AMP-PD repository (mentioned for potential WGS data matching)
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/mohamedOubella/GSEII_2_AI_Project	mohamedOubella	mohamedOubella	Jupyter Notebook		YES - This repository is directly biomedically relevant as it focuses on Parkinson's disease detection, which is a neurodegenerative disorder. The project uses Artificial Neural Networks for disease detection, making it a clear application of AI/machine learning to neurological healthcare.	This is an academic project from Sidi Mohamed Ben Abdellah University that implements Artificial Neural Networks (ANNs) for detecting Parkinson's disease. The project was developed by a team of four students under supervision as part of what appears to be a graduate-level engineering course (GSEII).	Not specified in the available repository information.	Not specified in the available repository information. (The README only mentions the use of Artificial Neural Networks but does not detail specific frameworks, libraries, or implementation tools.)
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/Arpitashukla09/Arduino-GPS-GSM-Bulwark	Arpitashukla09	Arpitashukla09			YES. This repository is biomedically relevant as it specifically addresses healthcare applications for neurological conditions, particularly dementia and cognitive disabilities. The project is designed as a safety tracking system for individuals with dementia to prevent wandering and enable caregivers to monitor their location in real-time.	This is an Arduino-based GPS tracking device designed to monitor the real-time location of individuals with dementia or cognitive disabilities. The system uses GPS for geolocation and GSM communication to send SMS alerts to caregivers, with geofencing capabilities that trigger notifications when the individual crosses designated safe zone boundaries.	GPS location data (latitude/longitude coordinates), geofencing boundary data, SMS communication data. No medical imaging or clinical assessment data is mentioned.	- Arduino UNO microcontroller - GPS Module (satellite-based geolocation) - GSM Module (mobile network communication) - Arduino IDE - C/C++ programming languages
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/yansheng-qiu/GSS	yansheng-qiu	yansheng-qiu	Python		YES - This repository is biomedically relevant as it focuses on brain tumor segmentation using multi-modal medical imaging data. Brain tumor analysis is a critical application in medical imaging and neuro-oncology, directly relating to the diagnosis and treatment planning of brain disorders.	"This repository implements a deep learning method called ""Group Self-Support Learning"" (GSS) for brain tumor segmentation from incomplete multi-modal MRI scans. The approach addresses the challenge of missing imaging modalities by enabling different modality groups to support each other during training, and is built upon the RFNet architecture for the BraTS 2020 dataset."	Multi-modal brain MRI imaging data from the BraTS 2020 (Brain Tumor Segmentation) dataset. The specific MRI modalities typically include T1, T1-contrast enhanced (T1ce), T2, and FLAIR sequences.	- PyTorch (deep learning framework) - CUDA (GPU acceleration) - RFNet (base architecture/framework) - BraTS 2020 dataset infrastructure - Python
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/GuangqiWen/BrainGSL	GuangqiWen	GuangqiWen	Python		YES - This repository is biomedically relevant as it focuses on brain networks analysis using graph-based methods. The paper is published in IEEE Journal of Biomedical and Health Informatics and specifically deals with analyzing brain networks, which is directly related to neuroscience and neuroimaging applications.	This repository implements a graph self-supervised learning framework specifically designed for analyzing brain networks. The method applies graph neural network techniques with self-supervised learning to extract meaningful patterns from brain connectivity data, as published in the IEEE Journal of Biomedical and Health Informatics.	Brain networks/connectivity data (specific neuroimaging modality such as fMRI or DTI not explicitly specified in the available repository information)	Not specified in the available repository information (the README only contains citation information and contact details without listing specific packages, frameworks, or implementation details).
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/leiferlab/NeRVEclustering	leiferlab	JeffreyNguyen; ashleylinder; aleifer; gplummer	Matlab		YES - This repository is biomedically relevant as it focuses on whole-brain neuroimaging and neural tracking in C. elegans (worms). It involves brain imaging analysis, neuron registration, tracking neurons in a moving brain, and signal extraction from neural activity, which are all core neuroscience and neuroimaging applications relevant to understanding brain function and neural circuits.	This code implements an automated pipeline for tracking and analyzing neurons in the moving brain of C. elegans worms during whole-brain calcium imaging experiments. The pipeline processes dual-view microscopy videos (fluorescent brain imaging and dark-field posture imaging) through multiple stages including centerline detection, image straightening, neuron segmentation, registration, tracking, error correction, and signal extraction to produce neural activity traces.	- Fluorescent calcium imaging (GCaMP6s) - RFP imaging - Binary image stacks (.dat files, 1024x1024 U16 format) - Low magnification fluorescent brain images (AVI format) - Dark-field posture/behavioral images (AVI format) - Stage position and timing metadata (text files) - Piezo/objective position data - Camera trigger and synchronization data	- MATLAB (primary analysis language) - Python (job submission scripts for cluster computing) - SLURM-based computational cluster (Princeton's DELLA cluster) - Custom GUIs for visualization and manual correction - Image processing tools for centerline detection, straightening, and segmentation - Clustering algorithms for neuron tracking and registration - LabVIEW (data acquisition) - YAML file parsing (for older datasets) - MindControlAccessUtils (GitHub repository for legacy data)
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/Gaitxh/GS-GCA-A-novel-robust-Student-s-t-based-Granger-causality-for-EEG-based-brain-network-analysis	Gaitxh	Gaitxh	MATLAB		YES - This repository is biomedically relevant as it focuses on EEG-based brain network analysis using Granger causality methods. It specifically addresses neuroimaging analysis for understanding brain connectivity and includes methods for EEG preprocessing and artifact removal, which are fundamental tools in neuroscience research and the study of brain function and neurological conditions.	This repository implements a novel robust Student's t-based Granger causality analysis method (GS-GCA) for analyzing brain networks from EEG data. The code provides functions for computing Granger causality with improved robustness compared to traditional Gaussian-based methods, and includes supplementary tools for EEG preprocessing such as adaptive artifact removal techniques for ocular artifacts.	- EEG (Electroencephalography) time series data - Multi-channel brain signal recordings	- GCCA Toolbox (Granger Causality Connectivity Analysis Toolbox - required dependency) - GauStu_Granger_regress (custom implementation for Student's t-based Granger causality) - FCCJIA (Fast CCA-ICA joint method for artifact removal) - ATICA (Adaptive EOG removal method based on local density) - MATLAB (implied programming environment based on function syntax)
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/shuo-zhou/GSDA-Lateralization	shuo-zhou	shuo-zhou; junhaols	Jupyter Notebook		YES - This repository is biomedically relevant as it focuses on brain functional network analysis using resting-state fMRI neuroimaging data. The research investigates sex differences in brain lateralization patterns, which is directly related to neuroscience and brain imaging research.	This repository implements Group-Specific Discriminant Analysis (GSDA), a machine learning method designed to detect sex differences in brain functional network lateralization. The code processes resting-state fMRI data from the Human Connectome Project (HCP) and Brain Genomics Superstruct Project (GSP) to analyze patterns of brain network organization and lateralization differences between male and female subjects.	- Resting-state fMRI (functional magnetic resonance imaging) - Brain functional connectivity networks - Neuroimaging data from HCP and GSP datasets	- Python scientific computing: numpy, pandas, scipy - Machine learning: scikit-learn - Deep learning: PyTorch (>=2.0.0) - Configuration management: yacs - Development environment: Jupyter notebooks, Google Colab - Data repositories: Zenodo (for processed datasets)
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/agriffa/GSP_brain_decode_fingerprint	agriffa	agriffa	MATLAB		YES - This repository is biomedically relevant as it focuses on brain imaging analysis, specifically analyzing structure-function coupling in the brain using neuroimaging data. The work involves brain decoding, fingerprinting, and behavioral correlation analysis, which are core neuroscience research applications aimed at understanding brain organization and individual differences in brain function.	This code implements brain decoding, fingerprinting, and multivariate behavioral correlation analyses using structure-function coupling metrics derived from neuroimaging data. It analyzes the Structural Decoupling Index (SDI), coupled and decoupled functional connectivity (c-FC and d-FC), and traditional functional connectivity to provide signatures for task identification and individual subject identification. The approach uses graph signal processing to decompose functional connectivity into structure-coupled and structure-decoupled components based on structural connectome harmonics.	- fMRI (functional MRI) time-series data - Structural connectivity/connectome data - Functional connectivity (FC) data - Behavioral data (for multivariate correlation analysis)	- MATLAB (primary programming language) - Graph Signal Processing (GSP) methods - Structural connectome harmonics analysis - Low-pass and high-pass filtering techniques for brain signal decomposition
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/anders-s-olsen/BrainGSP_subject-specific	anders-s-olsen	anders-s-olsen	Jupyter Notebook		YES - This repository is biomedically relevant as it focuses on brain imaging analysis, specifically analyzing brain connectivity (connectomes) and cortical surface data to reconstruct functional brain maps. The work involves neuroimaging methods including tractography, brain graph signal processing, and functional mapping of the cortex, which are core techniques in neuroscience and brain disorder research.	This repository provides Python scripts for computing and analyzing eigenmodes (mathematical basis functions) of individual and group-level brain connectomes and cortical surfaces. The main purpose is to reconstruct cortical functional maps by projecting functional brain data onto structural bases derived from subject-specific geometric and connectome properties, then evaluating reconstruction accuracy with different numbers of eigenmodes.	- Tractography data (.tck files) - Brain connectomes (structural connectivity matrices) - Cortical surface data - Functional brain maps/data - MRI-derived neuroimaging data (implied through tractography processing)	- Python - MRtrix (tractography computation) - NumPy (data storage and manipulation) - LaPy (surface eigenmode computation) - Connectome-spatial-smoothing toolbox - Jupyter notebooks (visualization and analysis) - Code adapted from BrainEigenmodes (MATLAB to Python translation)
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/zyzju/GSSIP	zyzju	zyzju	MATLAB		YES - This repository is biomedically relevant as it focuses on photostimulation of brain tissues and generating illumination patterns for neurons. This relates directly to neuroscience research, specifically optogenetics or photostimulation techniques used to study and manipulate neuronal activity in brain tissue.	This code generates uniform illumination patterns specifically designed for photostimulation of brain tissues, with a focus on creating neuron-shape (soma-shape) illumination patterns. The software implements an algorithm (GSSIP) that calculates optimal light patterns for targeting specific neuronal structures during optogenetic or photostimulation experiments.	Not specified in the available repository information.	MATLAB (indicated by the .m file extension in main.m)
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/mssabir/BulkRNASeq_MouseBrain_GSLandSAMetabolismPathways	mssabir	mssabir	R		YES - This repository is biomedically relevant as it analyzes RNA-Seq data from a mouse model of FSASD (Free Sialic Acid Storage Disease, also known as Salla disease), which is a rare neurodegenerative lysosomal storage disorder. The analysis focuses on brain tissue (forebrain cortex and cerebellum) and examines metabolic pathways related to glycosphingolipids and sialic acid, which are directly relevant to understanding the molecular mechanisms of this neurological condition.	This R-based pipeline performs differential gene expression analysis on bulk RNA-Seq data from FSASD knock-in mouse brains compared to controls. The workflow uses DESeq2 to identify differentially expressed genes, with specific focus on curated gene lists involved in glycosphingolipid (GSL) and sialic acid (SA) metabolism pathways across different brain regions (cortex and cerebellum), generating volcano plots and exporting pathway-specific results.	- Bulk RNA-Seq data (gene expression count matrices) - Mouse brain tissue samples (forebrain cortex and cerebellum) - Sample metadata (genotype, brain region, experimental groups) - Curated gene lists for metabolic pathways (GSL and SA metabolism)	- R (version 4.3.0) - DESeq2 (version 1.41.2) - differential expression analysis - EnhancedVolcano (version 1.19.0) - volcano plot visualization - HISAT2 - read alignment to mouse genome (GRCm38) - BiocParallel (≥ 1.36) - tidyverse (≥ 2.0) - pheatmap (≥ 1.0) - ggplot2 (≥ 3.5) - RStudio - development environment
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/shamroz12/Human-Brain-Gene-Regulatory-Network-Analysis-GSE5281	shamroz12	shamroz12	Jupyter Notebook		YES - This repository is biomedically relevant as it focuses on analyzing gene regulatory networks in the human brain, specifically comparing Alzheimer's Disease (AD) patients versus control subjects using the GSE5281 dataset. The analysis aims to identify hub genes in brain tissue that may be relevant to understanding neurodegenerative disease mechanisms.	This repository implements a gene regulatory network (GRN) analysis pipeline for human brain gene expression data from the GSE5281 dataset. The code performs preprocessing of expression matrices, constructs gene regulatory networks using correlation-based methods or tools like ARACNe/GENIE3/CLR, identifies hub genes, and generates visualizations including PCA plots, heatmaps, and network diagrams to compare Alzheimer's Disease versus control samples.	- Gene expression data (transcriptomics) - Sample metadata (clinical groups: AD vs Control) - Gene regulatory network data	- Python (primary programming language) - Preprocessing pipeline (custom scripts) - Network construction tools: ARACNe, GENIE3, CLR (recommended) - Correlation-based network inference methods - Visualization libraries (for PCA plots, heatmaps, network diagrams, bar plots) - CSV file format for data storage
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/Vamsi-Dath/GAN-Evaluation---Brain-MRI	Vamsi-Dath	Vamsi-Dath	Jupyter Notebook		YES - This repository is biomedically relevant as it focuses on brain MRI image synthesis using Generative Adversarial Networks (GANs). It addresses a critical challenge in medical imaging research by augmenting limited brain MRI datasets, which is particularly important for clinical studies and machine learning applications in neuroimaging and brain disorder analysis.	This project implements a GAN-based approach to generate synthetic brain MRI images to augment small medical imaging datasets. The system uses a generator network to create plausible brain MRI examples and a discriminator network to distinguish between real and synthetic images, addressing the data scarcity problem common in medical research in developing nations like India.	- Brain MRI (Magnetic Resonance Imaging) - Cross-modality medical images mentioned: CT, PET, MR images - Hybrid imaging: MRI/PET, CT/PET	Based on the repository information provided, specific packages and frameworks are not explicitly listed in the README excerpt. The project implements: - Generative Adversarial Networks (GANs) - Evaluation metrics: Inception Score (IS), Fréchet Inception Distance (FID), Largest Inception Distance (LID), Precision and Recall for Distributions (PRD), Geometric Score (GS) Note: The specific deep learning framework (TensorFlow, PyTorch, etc.) and other dependencies are not specified in the available repository information.
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/LingyuanMeng17/BrainGS	LingyuanMeng17	LingyuanMeng17			YES - This repository is biomedically relevant as it focuses on brain analysis methods and works with neurological/psychiatric datasets. Specifically, it uses ABIDE (Autism Brain Imaging Data Exchange), ADHD200 (ADHD neuroimaging data), and OSF datasets, which are all related to brain disorders and neuroimaging research for conditions like autism spectrum disorder and ADHD.	BrainGS is a knowledge-driven semi-supervised brain analysis method that uses diffusion-based graph generation for analyzing brain data with limited labeled samples. The code implements a graph neural network approach combined with a diffusion model (based on GDSS) to perform brain connectivity analysis and classification tasks on neuroimaging datasets.	- Brain imaging data (likely fMRI-based brain connectivity graphs from the ABIDE dataset) - Neuroimaging data from ADHD200 dataset - Brain network/graph data from OSF dataset - Graph-structured brain connectivity data	- Python 3.7.12 - PyTorch 1.13.0 - PyTorch Geometric (PyG) 2.1.0 - GDSS (Graph Diffusion for Semi-Supervised learning) framework - Graph diffusion models for continuous-state generation
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/BRomans/GSS_BrainSculptor	BRomans	BRomans; galantartdesign	C#		YES - This repository is biomedically relevant as it involves Brain-Computer Interface (BCI) technology using EEG (electroencephalography) signals for neural signal processing. The application uses the Unicorn EEG SDK to capture and interpret brain activity, including Event-Related Potential (ERP) responses and focus/attention detection, which are common neuroimaging and neuroscience research techniques. While the application is designed for creative/educational purposes rather than clinical diagnosis, it directly involves brain signal acquisition and analysis.	BrainSculptor is a Unity-based experimental application that enables users to sculpt and manipulate 3D geometry using real-time brain signals captured via EEG. The system translates neural signals (particularly focus and attention metrics) from a Unicorn Hybrid Black EEG device into control commands for parametric mesh deformation and shape transformation in a virtual 3D environment.	"- EEG (electroencephalography) signals - Event-Related Potential (ERP) responses - Brain focus/attention metrics (""Brain Power"" values) - OSC (Open Sound Control) streaming data"	- Unity 6 (6000.x) - Unicorn EEG SDK - Unicorn Hybrid Black EEG device - Unicorn Suite - OSC (Open Sound Control) protocol - Windows platform - VFX tools for 3D modeling
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/Saint24Louis/GST-Test	Saint24Louis	Saint24Louis	JavaScript		NO - This is a general-purpose quiz web application (GST112 Quiz) that loads and displays randomized questions from a JSON file. There is no indication that it relates to biomedical research, neuroscience, brain disorders, medical data analysis, or healthcare applications. It appears to be a standard educational quiz tool.	This is a client-side web application that implements a quiz interface. It loads 100 questions from a JSON file, randomly selects 40 questions per session, allows users to navigate through questions one at a time, and calculates scores while showing correct answers at the end.	Quiz questions stored in JSON format. Not biomedically relevant.	- HTML/CSS/JavaScript (client-side web technologies) - JSON for data storage - Modern web browsers (Chrome/Firefox/Edge/Safari) - Optional hosting platforms: GitHub Pages, Netlify
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/laurabilicz/GSoC2018	laurabilicz	laurabilicz	Python		YES - This repository is biomedically relevant as it focuses on building high-resolution 3D models of brain vasculature. Brain vasculature modeling is directly related to neuroscience and neurological research, as vascular abnormalities are associated with various brain disorders including stroke, vascular dementia, and other cerebrovascular conditions. Understanding brain blood vessel structure is crucial for studying brain health and disease.	This project aims to develop methods for constructing high-resolution three-dimensional models of brain blood vessels and vasculature networks. The work was part of Google Summer of Code 2018 and focuses on computational approaches to visualize and analyze the complex structure of cerebral blood vessels in 3D space.	Not specified in the available repository information.	Not specified in the available repository information.
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/tlancian/gsp_brain	tlancian	tlancian	Python		YES - This repository is biomedically relevant as it focuses on brain imaging analysis using fMRI (functional Magnetic Resonance Imaging) data. The project applies Graph Signal Processing and Network Theory to classify brain imaging data, and specifically mentions using the ABIDE dataset, which is a well-known autism brain imaging dataset used in neuroscience research.	This code replicates a research paper that combines Graph Signal Processing (GSP) and Network Theory approaches to analyze fMRI brain imaging data. The implementation extracts features from both methodologies, trains an SVM classifier to classify individuals by age, and extends the original work by testing scenarios with sampled and reconstructed signals on the ABIDE dataset.	- fMRI (functional Magnetic Resonance Imaging) - Brain network/connectivity data from the ABIDE dataset	- Graph Signal Processing (GSP) techniques - Graph Fourier Transform - Network Theory methods - SVM (Support Vector Machine) classifier - Python (implied from .py file extensions)
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/Kunall7890/BrainWave_Responsive_website_GSAP	Kunall7890		JavaScript		"NO - This is a general web development project for creating a modern UI/UX marketing landing page template. Despite the name ""Brainwave,"" the repository is purely a front-end website template built with React and Tailwind CSS for product marketing purposes. It has no connection to neuroscience, brain research, medical data analysis, or any biomedical applications."	This is a responsive marketing website template built with React, Vite, and Tailwind CSS. It provides a modern landing page with various sections (hero, services, pricing, roadmap) featuring parallax animations and contemporary UI design patterns. The project is intended as a reusable template for product marketing websites and prototypes.	Not specified in the available repository information.	- Vite (build tool) - React.js (JavaScript framework) - Tailwind CSS (CSS framework) - Node.js and npm (runtime and package manager) - Git (version control) - Google Fonts (typography)
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/tiper2066/gsap-brainwave	tiper2066	tiper2066	TypeScript		"NO. Despite the name ""brainwave"" in the repository title, this is a general web development project using Next.js and GSAP (GreenSock Animation Platform). There is no evidence in the repository content of any biomedical research, neurological data analysis, brain imaging, or healthcare applications. The name likely refers to a creative/design concept or brand name rather than actual brainwave/neurological research."	This is a standard Next.js web application project bootstrapped with create-next-app. It appears to be a front-end web development project that likely incorporates GSAP animations (based on the repository name), focused on building an interactive website or web application with modern React-based tooling.	Not specified in the available repository information.	- Next.js (React framework) - TypeScript (app/page.tsx indicates TypeScript usage) - next/font (font optimization) - Geist font family - npm/yarn/pnpm/bun (package managers) - Vercel (deployment platform) - GSAP (implied by repository name, though not explicitly mentioned in README)
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/aayushi-shekhat/GSoC-eeg-brain-classification	aayushi-shekhat	aayushi-shekhat	Jupyter Notebook		YES - This repository is biomedically relevant as it focuses on EEG (electroencephalography) brain signal classification to identify neural and metabolic states. EEG is a neuroimaging modality used extensively in neuroscience and clinical neurology for studying brain activity and diagnosing neurological conditions.	This project implements machine learning classification of 64-channel EEG brain signals to identify different neural/metabolic states. It uses traditional ML models (Logistic Regression, SVM, kNN) combined with various feature selection techniques (UFS, RFE, PCA) to analyze band power features across different frequency ranges (theta, delta, alpha, beta, gamma) and classify the signals into two output classes.	- EEG (electroencephalography) signals - 64-channel EEG recordings - Band power features (theta, delta, alpha, beta, and gamma frequency bands) - Binary classification labels (two output classes)	- Python - Pandas - Scikit-learn - NumPy - Matplotlib - Seaborn - Google Colab
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/smir9ra18/Brain_scRNAseq_Workflow_GSE67835	smir9ra18	smir9ra18			YES - This repository is biomedically relevant as it focuses on single-cell RNA sequencing analysis of brain tissue (mouse cortex and hippocampus). The analysis identifies and characterizes major brain cell populations including neurons, astrocytes, oligodendrocytes, and microglia, which are critical for understanding brain function and neurological disorders.	This repository provides a comprehensive single-cell RNA-seq analysis pipeline for mouse brain tissue from the GSE67835 dataset. The workflow performs quality control, normalization, dimensionality reduction (PCA/UMAP), cell clustering using the Leiden algorithm, marker gene identification, and automated cell type annotation to identify major brain cell populations including neurons, astrocytes, oligodendrocytes, microglia, and endothelial cells.	- Single-cell RNA sequencing (scRNA-seq) data - Gene expression matrices - Mouse brain tissue (cortex and hippocampus) - Cell metadata - Marker gene expression profiles	- **Scanpy** - Single-cell analysis framework - **GEOparse** - NCBI GEO data download - **Pandas** & **NumPy** - Data manipulation - **Matplotlib** & **Seaborn** - Visualization - **Leiden algorithm** - Cell clustering - **UMAP** - Dimensionality reduction - **PCA** - Linear dimensionality reduction - **python-igraph** & **leidenalg** - Graph-based clustering - **Wilcoxon Rank-Sum Test** - Differential expression analysis - **Jupyter Notebook** - Interactive analysis environment - **SciPy** - Scientific computing
