Study Name	Abbreviation	Diseases Included	Repository Link	Owner	Contributors	Languages	Biomedical Relevance	Code Summary	Data Types	Tooling
Parkinson's Progression Markers Initiative	PPMI	Parkinson's Disease; Prodromal Parkinson's Disease; SWEDD; Normal Controls; Genetic PD (LRRK2, GBA, SNCA mutations)	https://github.com/ck37/ppmi-challenge-2016	ck37	ck37	R	YES - This repository is directly focused on Parkinson's disease progression analysis, which is a major neurodegenerative disorder. The project analyzes clinical and biomedical data to identify predictors of disease progression in Parkinson's patients using data from the Parkinson's Progression Marker Initiative.	This code implements a targeted learning framework to identify and rank baseline covariates that predict Parkinson's disease progression. The project uses variable importance estimation methodology to analyze over 300 baseline covariates and identifies 45 important factors related to disease progression, implemented as a new R software package.	Clinical data including depression/anxiety scores, cognitive testing results, physical testing measurements, biomarkers, and concurrent medical condition status from Parkinson's disease patients.	R programming language, targeted learning framework, variable importance estimation algorithms, and a custom R software package developed for the analysis.
Parkinson's Progression Markers Initiative	PPMI	Parkinson's Disease; Prodromal Parkinson's Disease; SWEDD; Normal Controls; Genetic PD (LRRK2, GBA, SNCA mutations)	https://github.com/rmarkello/ppmitobids	rmarkello	rmarkello	Python	YES - This repository is biomedically relevant as it specifically deals with neuroimaging data from the Parkinson Progression Markers Initiative (PPMI), which is focused on Parkinson's disease, a major neurodegenerative disorder. The code converts neuroimaging data to BIDS format for brain imaging analysis related to Parkinson's disease research.	This code converts neuroimaging data from the Parkinson Progression Markers Initiative (PPMI) from raw DICOM format into Brain Imaging Data Structure (BIDS) format. It uses heudiconv and custom scripts to reorganize and standardize the data structure, making it compatible with modern neuroimaging analysis pipelines.	Neuroimaging data (DICOM format), specifically mentioning MPRAGE_GRAPPA and AX_FLAIR scan types, which are MRI sequences commonly used in brain imaging studies.	Python 3.5+, pandas library, Singularity containerization platform (v2.4+), heudiconv (DICOM to BIDS conversion tool), custom Python scripts (ppmi_prep_heudiconv.py, ppmi_heuristic.py), bash scripts for automation.
Parkinson's Progression Markers Initiative	PPMI	Parkinson's Disease; Prodromal Parkinson's Disease; SWEDD; Normal Controls; Genetic PD (LRRK2, GBA, SNCA mutations)	https://github.com/vtn6/PPMI-Data-Mining	vtn6	vtn6	R	YES - This repository is directly focused on Parkinson's Disease (PD) research, a major neurodegenerative disorder. It analyzes clinical and imaging data from the Parkinson's Progression Markers Initiative (PPMI) dataset to develop diagnostic classifiers, identify patient subpopulations, and predict disease progression.	This project applies data mining techniques including cluster analysis, PCA, and neural networks to analyze Parkinson's Disease data from the PPMI dataset. The code creates classifiers to distinguish PD patients from healthy controls with high accuracy, identifies potential PD subpopulations, and predicts motor function progression over time to aid in diagnosis and therapeutic development.	DatSCAN imaging data, motor function assessments, non-motor symptoms (sleep, smell, impulsive behaviors), cerebrospinal fluid (CSF) protein composition, and striatal binding ratios (SBR) from neuroimaging measuring dopaminergic neuron density in the striatum.	Neural networks, Principal Component Analysis (PCA), cluster analysis algorithms. Specific software packages and frameworks are not clearly specified in the available repository information.
Parkinson's Progression Markers Initiative	PPMI	Parkinson's Disease; Prodromal Parkinson's Disease; SWEDD; Normal Controls; Genetic PD (LRRK2, GBA, SNCA mutations)	https://github.com/dhareshvadalia/PPMI	dhareshvadalia	dhareshvadalia	Jupyter Notebook	YES - This repository is directly focused on Parkinson's Disease, a major neurodegenerative disorder. The project aims to predict disease progression rates using clinical biomarkers and assessments to assist in early diagnosis and treatment planning for PD patients.	This code implements a machine learning approach to predict Parkinson's Disease progression rates by analyzing clinical biomarkers from baseline patient assessments. The study clusters PD patients into 3 progression rate categories and compares 7 different ensemble and neural network-based classification models to identify patients at risk during the prodromal stage.	Clinical assessment data, motor and cognitive impairment scores, genetic data, brain MRI scan images, longitudinal patient data from baseline to 5-year follow-up visits	pypmi API package (for PPMI data access), ensemble machine learning models, neural networks (specific frameworks not mentioned in the available content)
Parkinson's Progression Markers Initiative	PPMI	Parkinson's Disease; Prodromal Parkinson's Disease; SWEDD; Normal Controls; Genetic PD (LRRK2, GBA, SNCA mutations)	https://github.com/arunava5764/Predictive_Analysis_of_Parkinsons_Disease_from_Gait_Sensor_Data_and_Brain_MRI_Images	arunava5764	arunava5764	Jupyter Notebook	YES - This repository is directly focused on Parkinson's disease prediction using both gait sensor data and brain MRI images from clinical datasets. It specifically addresses neurodegenerative disease detection through multimodal biomedical data analysis.	This project implements a Siamese neural network architecture for predicting Parkinson's disease by combining features from gait sensor data and brain imaging data (PPMI database). The approach uses feature-level fusion to enable disease detection even when only one modality is available, addressing real-world clinical scenarios where complete diagnostic data may not be accessible.	- Gait sensor data (force measurements from foot sensors at 100 Hz sampling rate) - Brain MRI images - Clinical data from PPMI database - SPECT imaging data - Motor and non-motor symptom assessments	Based on the repository structure and description, the project uses machine learning frameworks for neural network implementation (likely TensorFlow/Keras or PyTorch), statistical preprocessing methods, and data processing tools for handling time series gait data and medical imaging data from Physionet and PPMI databases.
Parkinson's Progression Markers Initiative	PPMI	Parkinson's Disease; Prodromal Parkinson's Disease; SWEDD; Normal Controls; Genetic PD (LRRK2, GBA, SNCA mutations)	https://github.com/GalvanizeDataScience/Project-PPMI	GalvanizeDataScience	cbracher69		YES - This repository is directly focused on analyzing data from the Parkinson's Progression Markers Initiative (PPMI), a large-scale clinical study of Parkinson's Disease. The project specifically aims to apply machine learning techniques to understand this neurodegenerative disease, evaluate biomarkers for PD diagnostics, and identify patient subgroups.	This project analyzes data from PPMI, a $60 million longitudinal study of approximately 1,000 Parkinson's Disease subjects conducted by the Michael J. Fox Foundation. The code aims to render the complex PPMI dataset in an accessible form and apply machine learning techniques to discover hidden patterns in the diverse measurements collected. The goal is to provide streamlined access to ML tools for researchers to advance PD research, evaluate biomarkers, and identify distinct patient subgroups.	Clinical data, behavioral measurements, neurological assessments, population demographics, biomarkers from blood and cerebrospinal fluid, genetic variants, structural and functional brain imaging, olfactory ability tests, depression scores, and mental ability assessments.	Not specified in the available repository information.
Parkinson's Progression Markers Initiative	PPMI	Parkinson's Disease; Prodromal Parkinson's Disease; SWEDD; Normal Controls; Genetic PD (LRRK2, GBA, SNCA mutations)	https://github.com/sayadennis/ppmi	sayadennis	sayadennis	Jupyter Notebook	YES - This repository is directly focused on Parkinson's Disease, a major neurodegenerative disorder. It involves predictive modeling of disease progression patterns using genomic data, which falls squarely within biomedical research for neurological conditions.	This project develops predictive models to analyze progression patterns of Parkinson's Disease using patients' whole-exome sequencing data. The work aims to identify candidate gene sets that can predict different progression subtypes of the disease and has been published in a peer-reviewed biomedical conference.	Whole-exome sequencing data, genomic data	Not specified in the available repository information.
Parkinson's Progression Markers Initiative	PPMI	Parkinson's Disease; Prodromal Parkinson's Disease; SWEDD; Normal Controls; Genetic PD (LRRK2, GBA, SNCA mutations)	https://github.com/Niharika626/PD_DETECTION	Niharika626	Niharika626	Jupyter Notebook	YES - This repository is directly focused on Parkinson's disease detection, which is a major neurodegenerative disorder. The project uses clinical gait and movement data to develop machine learning models for medical diagnosis of a neurological condition.	This project implements machine learning algorithms (XGBoost and SVM) to detect Parkinson's disease using clinical movement data. The system analyzes gait patterns and arm swing measurements from the PPMI dataset to classify patients and potentially aid in early diagnosis of Parkinson's disease.	Gait data, arm swing measurements, clinical movement data from PPMI (Parkinson's Progression Markers Initiative) dataset	XGBoost, SVM (Support Vector Machine), PPMI dataset
Parkinson's Progression Markers Initiative	PPMI	Parkinson's Disease; Prodromal Parkinson's Disease; SWEDD; Normal Controls; Genetic PD (LRRK2, GBA, SNCA mutations)	https://github.com/ffaghri1/ppmi-mjff	ffaghri1	ffaghri1	Jupyter Notebook	YES - This repository is directly focused on Parkinson's disease research, analyzing clinical progression patterns and subtypes using the PPMI dataset. It involves neurological condition analysis, clinical data modeling, and predictive analytics for a major neurodegenerative disease.	This project uses machine learning approaches to classify Parkinson's disease patients into progression subtypes and predict clinical outcomes from baseline data. The research employs unsupervised learning (Gaussian Mixture Models) to identify three distinct PD progression subtypes and supervised learning (logistic regression, decision trees) to predict progression with 80-98% accuracy.	Multi-modal clinical data including cognitive assessments (MoCA delayed recall), motor evaluations (UPDRS rigidity scores), sleep movement data, molecular data, and imaging data from the Parkinson's Progression Markers Initiative (PPMI) dataset.	Gaussian Mixture Models, logistic regression, randomized decision trees (extra-trees), and general machine learning frameworks for classification and prediction tasks.
Parkinson's Progression Markers Initiative	PPMI	Parkinson's Disease; Prodromal Parkinson's Disease; SWEDD; Normal Controls; Genetic PD (LRRK2, GBA, SNCA mutations)	https://github.com/TianjieCheng/PPMI	TianjieCheng	TianjieCheng		YES - This repository is directly related to Parkinson's disease research, which is a major neurodegenerative disorder. The project analyzes the Parkinson's Progression Markers Initiative (PPMI) dataset, which is a well-known longitudinal study tracking biomarkers and disease progression in Parkinson's patients.	This research project analyzes the PPMI dataset to study Parkinson's disease progression markers. The code appears to implement Gaussian Mixture Models (GMM) using distance features and baseline scores to analyze patterns in the Parkinson's disease data.	Not specified in the available repository information.	Not specified in the available repository information.
Parkinson's Progression Markers Initiative	PPMI	Parkinson's Disease; Prodromal Parkinson's Disease; SWEDD; Normal Controls; Genetic PD (LRRK2, GBA, SNCA mutations)	https://github.com/brian-j-smith/PPMIChallenge2016	brian-j-smith	brian-j-smith; petersonR	R	YES. This repository is directly related to Parkinson's disease research, which is a major neurodegenerative disorder. The PPMI Data Challenge 2016 focuses on analyzing clinical, biological, and imaging data to develop predictive models for Parkinson's disease progression and identify disease subtypes.	This repository appears to be documentation for the 2016 Parkinson's Progression Markers Initiative (PPMI) Data Challenge rather than containing actual code implementation. It outlines a competition where researchers were challenged to develop quantitative models to predict clinical progression and identify Parkinson's disease subtypes using the comprehensive PPMI dataset.	Clinical data, biological data, and imaging data related to Parkinson's disease patients (specific modalities not detailed in the available repository information).	Not specified in the available repository information. The repository appears to contain primarily documentation and challenge guidelines rather than implementation code with specific tools or frameworks.
Parkinson's Progression Markers Initiative	PPMI	Parkinson's Disease; Prodromal Parkinson's Disease; SWEDD; Normal Controls; Genetic PD (LRRK2, GBA, SNCA mutations)	https://github.com/Andreater/parkinson_cdss	Andreater	Andreater; 217c	R	YES - This repository is directly focused on Parkinson's Disease (PD) progression prediction, which is a major neurodegenerative disease. The research involves clinical data analysis using MDS-UPDRS scores (a standard clinical assessment for PD) and aims to develop a clinical decision support system for monitoring disease progression.	This code implements a clinical decision support system that predicts Parkinson's Disease progression using smartwatch data from the Parkinson's Progressive Markers Initiative (PPMI). The system analyzes biometric data collected by Verily smartwatches to predict changes in MDS-UPDRS scores, though the results showed only marginal improvement over baseline models and were not statistically significant.	Smartwatch biometric data (including REM sleep time, daily usage patterns), MDS-UPDRS clinical scores, demographic data (age, gender), clinical variables (disease duration, Hoehn and Yahr staging), genetic subgroup classifications (CONGBA, CONLRRK2), and longitudinal clinical visit data.	Not clearly specified in the available repository information, though the methodology mentions automated model selection with genetic algorithms, generalized linear models (GLMs), STL decomposition for time series analysis, Cox Proportional Hazards Models, Kaplan-Meier analysis, and statistical tests (Kruskal-Wallis, Wilcoxon rank sum, chi-square tests).
Parkinson's Progression Markers Initiative	PPMI	Parkinson's Disease; Prodromal Parkinson's Disease; SWEDD; Normal Controls; Genetic PD (LRRK2, GBA, SNCA mutations)	https://github.com/ahmedfawaz879/Parkinson-s-Voice-and-Clinical-Modeling	ahmedfawaz879	ahmedfawaz879	Jupyter Notebook	YES - This repository is directly focused on Parkinson's disease classification using machine learning approaches. It specifically works with clinical data (UPDRS progression modeling) and voice data for neurodegenerative disease analysis, which falls squarely within biomedical research for neurological conditions.	This project implements an end-to-end machine learning workflow for classifying Parkinson's disease using the PPMI dataset. It combines data preprocessing, UPDRS progression modeling, and Random Forest classification with SHAP explainability to understand feature contributions to predictions. The system includes robustness testing through noise perturbation to evaluate model stability under real-world clinical conditions.	- Clinical data (UPDRS scores for progression modeling) - Voice/audio data - PPMI dataset (Parkinson's Progression Markers Initiative)	- Python - Random Forest classifier - SHAP (SHapley Additive exPlanations) for model explainability - NumPy for numerical operations - Matplotlib for visualization - Scikit-learn for machine learning (accuracy_score, model training) - Pandas for data manipulation (CSV handling)
Parkinson's Progression Markers Initiative	PPMI	Parkinson's Disease; Prodromal Parkinson's Disease; SWEDD; Normal Controls; Genetic PD (LRRK2, GBA, SNCA mutations)	https://github.com/MJFF-ResearchCommunity/PIE-clean	MJFF-ResearchCommunity	cowlet	Jupyter Notebook	YES - This repository is directly focused on Parkinson's disease research. It provides a data cleaning pipeline specifically designed for the Michael J. Fox Foundation's Parkinson's Progression Markers Initiative (PPMI) dataset, which is a major longitudinal study tracking Parkinson's disease progression through various biomarkers and clinical assessments.	PIE-clean is a Python-based data cleaning and preprocessing pipeline designed to work with PPMI (Parkinson's Progression Markers Initiative) datasets from the Michael J. Fox Foundation. The tool focuses on loading, merging, and preprocessing multi-modal Parkinson's disease research data to enable exploration of relationships between parameters across different data modalities. It serves as a standalone data exploration tool or can be integrated with the broader PIE machine learning framework.	Based on the directory structure mentioned, the data types include: Subject characteristics, Biospecimen data, Motor assessments (MDS-UPDRS), Non-motor assessments, and Medical history data from PPMI studies.	Python 3.8+, pytest (for testing), pip package management, and dependencies specified in requirements.txt (specific packages not detailed in the provided content).
Parkinson's Progression Markers Initiative	PPMI	Parkinson's Disease; Prodromal Parkinson's Disease; SWEDD; Normal Controls; Genetic PD (LRRK2, GBA, SNCA mutations)	https://github.com/jhaker/PPMI	jhaker	jhaker		YES - This repository is related to the Parkinson's Progression Markers Initiative (PPMI), which directly relates to Parkinson's disease, a major neurodegenerative disorder. PPMI is a well-known longitudinal study focused on identifying biomarkers for Parkinson's disease progression.	This repository appears to be a decommissioned project related to the Parkinson's Progression Markers Initiative. The repository contains minimal information and directs users to the official PPMI website for current information about Parkinson's progression markers research.	Not specified in the available repository information.	Not specified in the available repository information.
Parkinson's Progression Markers Initiative	PPMI	Parkinson's Disease; Prodromal Parkinson's Disease; SWEDD; Normal Controls; Genetic PD (LRRK2, GBA, SNCA mutations)	https://github.com/JiayuanDing100/Parkinson-Progression-Prediction	JiayuanDing100	JiayuanDing100	Python	YES - This repository is directly focused on Parkinson's disease progression prediction, which is a major neurodegenerative disorder. It uses clinical assessment data from the PPMI (Parkinson's Progression Markers Initiative) dataset and implements machine learning models to predict disease progression using standardized clinical rating scales (UPDRS and Hoehn & Yahr).	This project develops machine learning models to predict Parkinson's disease progression using longitudinal clinical data from the PPMI dataset. The code implements multiple baseline models (Linear Regression, Logistic Regression, Random Forest, XGBoost) that take three consecutive patient visits as input to predict the Hoehn and Yahr scale score for the next visit. The approach focuses on feature selection based on UPDRS (Unified Parkinson Disease Rating Scale) criteria and uses temporal sequences of patient assessments for progression modeling.	Clinical assessment data including UPDRS scores, Hoehn and Yahr scale ratings, longitudinal patient visit data with motor examination scores, activities of daily living assessments, and behavioral/cognitive measurements from Parkinson's disease patients.	Machine learning frameworks including XGBoost, Random Forest, Linear Regression, and Logistic Regression models. The project uses cross-validation for model evaluation and appears to use standard Python data science libraries for data processing and analysis.
Parkinson's Progression Markers Initiative	PPMI	Parkinson's Disease; Prodromal Parkinson's Disease; SWEDD; Normal Controls; Genetic PD (LRRK2, GBA, SNCA mutations)	https://github.com/Hari-P-22121/Parkinsons-3D-MRI-Classifier	Hari-P-22121	Hari-P-22121	Python	YES - This repository is directly biomedically relevant as it focuses on classifying Parkinson's Disease using 3D brain MRI scans. It uses the PPMI (Parkinson's Progression Markers Initiative) dataset and aims to detect neurological patterns associated with Parkinson's Disease progression, which falls squarely within neurodegenerative disease research and brain imaging analysis.	This project implements a deep learning classifier that combines 3D CNNs with self-attention mechanisms to diagnose Parkinson's Disease from structural brain MRI scans. The model uses a 3D CNN encoder to extract spatial features from volumetric brain data, followed by Multi-Head Attention layers to capture global spatial dependencies for binary classification. The system includes utilities for converting DICOM medical images to NIfTI format and achieves performance metrics of 74.1% accuracy and 0.784 ROC AUC.	3D brain MRI scans (structural neuroimaging), DICOM medical images, NIfTI format brain volumes	3D CNN (Conv3D), Multi-Head Self-Attention (MHA), BatchNorm, MaxPooling, TensorFlow/Keras, Binary Cross Entropy Loss, F1 Score metrics, DICOM to NIfTI conversion tools, dropout regularization, class weight balancing
Religious Orders Study	ROS	Alzheimer's Disease; Parkinson's Disease; Lewy Body Dementia; Normal Controls	https://github.com/Polster-lab/m6a_regulators_rosmap	Polster-lab	danish2562022	Jupyter Notebook	YES - This repository is directly focused on Alzheimer's Disease research, specifically investigating the role of N6-methyladenosine (m6A) RNA modifications in AD pathogenesis. It examines m6A regulators (methyltransferases, demethylases, and binding proteins) and their potential involvement in neurodegenerative mechanisms.	Based on the available repository information, this appears to be a research project analyzing m6A RNA modification regulators in the context of Alzheimer's Disease using ROSMAP data. The project likely involves computational analysis of how specific m6A regulators (METTL3/METTL14, FTO, ALKBH5, and YTH domain proteins) contribute to AD mechanisms through their effects on mRNA stability, splicing, and translation.	Not specified in the available repository information, though the repository name suggests it uses ROSMAP (Religious Orders Study and Memory and Aging Project) data, which typically includes brain tissue transcriptomic data and clinical/pathological assessments.	Not specified in the available repository information.
Religious Orders Study	ROS	Alzheimer's Disease; Parkinson's Disease; Lewy Body Dementia; Normal Controls	https://github.com/kkkiyomi1/ROSC-S	kkkiyomi1	kkkiyomi1	Python	YES - This repository is directly focused on Alzheimer's disease diagnosis using multi-modal data analysis. It implements a machine learning framework specifically designed for neurodegenerative disease classification, which is a core biomedical research application.	ROSC-S is a graph-regularized multi-modal learning framework that combines representation learning, similarity matrix fusion, and feature disentanglement using Schatten-p norm regularization for robust Alzheimer's disease diagnosis. The system uses low-rank tensor graph construction and orthogonal soft constraint projection to fuse multiple data modalities through adaptive Laplacian learning.	Not specified in the available repository information.	Based on the repository structure, the project uses Python as the main programming language with modular components for optimization, data preprocessing, evaluation, and metrics. Specific packages and frameworks are not detailed in the available content, though the requirements.txt file would contain the complete dependency list.
Religious Orders Study	ROS	Alzheimer's Disease; Parkinson's Disease; Lewy Body Dementia; Normal Controls	https://github.com/alexeykolodkin/ROS_model	alexeykolodkin	alexeykolodkin		YES - This repository is biomedically relevant as it focuses on simulating oxidative stress in Parkinson's disease, which is a major neurodegenerative disorder. The modeling of oxidative stress mechanisms is directly related to understanding the pathophysiology of Parkinson's disease.	This repository contains a computational model that simulates oxidative stress processes in the context of Parkinson's disease. The model likely aims to understand or predict how oxidative stress contributes to neurodegeneration in Parkinson's disease through mathematical or computational simulation.	Not specified in the available repository information.	Not specified in the available repository information.
Religious Orders Study	ROS	Alzheimer's Disease; Parkinson's Disease; Lewy Body Dementia; Normal Controls	https://github.com/LordJpz18/roselyne-pipernos	LordJpz18	LordJpz18	HTML	NO - Based on the available repository information, this appears to be a general web application project using Flask framework. There is no indication of biomedical research, neuroscience applications, or healthcare-related functionality.	This repository contains a Flask web application with CORS (Cross-Origin Resource Sharing) support. The minimal requirements suggest it's a basic web service or API, but the specific functionality cannot be determined from the available information.	Not specified in the available repository information.	Flask (web framework), Flask-CORS (Cross-Origin Resource Sharing extension), Werkzeug (WSGI utility library)
Religious Orders Study	ROS	Alzheimer's Disease; Parkinson's Disease; Lewy Body Dementia; Normal Controls	https://github.com/OpenAgricultureFoundation/openag_brain	OpenAgricultureFoundation	gordonbrander; LeonChambers; sp4ghet; rbaynes; goruck; spaghet; yaromins; yeliztaneroglu; davoclavo; novemberalpha	Python	"NO - This repository is related to OpenAg (Open Agriculture) food computers for agricultural applications, not biomedical research or neurological conditions. Despite the name ""brain"" in the repository title, it refers to the main computing component of an agricultural system, not biological brain analysis."	This is deprecated software that runs on the main computing board (typically a Raspberry Pi) of an OpenAg food computer system used for agricultural applications. The software is built on top of ROS (Robot Operating System) and uses CouchDB for data storage to control and monitor agricultural growing environments.	Not specified in the available repository information.	ROS (Robot Operating System), CouchDB, Raspberry Pi (hardware platform)
Religious Orders Study	ROS	Alzheimer's Disease; Parkinson's Disease; Lewy Body Dementia; Normal Controls	https://github.com/matrix97317/UniRobot	matrix97317	matrix97317	Python	NO. This repository is focused on general robotics and embodied AI systems, not biomedical applications. It provides a software framework for robot training, inference, and control systems, but does not relate to neurodegenerative diseases, brain imaging, medical data analysis, or healthcare applications for neurological conditions.	"UniRobot is an embodied intelligence software framework that integrates robot ""brain"" components (data, models, training) with robot body components (perception, inference, control). The framework provides distributed training capabilities for embodied models, high-performance inference services, robot software abstraction frameworks, and a complete data collection-training-inference pipeline for robotics applications."	Not specified in the available repository information.	- Megatron-LM (from NVIDIA) - serious-scaffold-python (project scaffolding) - Python-based framework components - Distributed training infrastructure - Model inference services
Religious Orders Study	ROS	Alzheimer's Disease; Parkinson's Disease; Lewy Body Dementia; Normal Controls	https://github.com/UTAH-VEXU-Robotics/ros_lib	UTAH-VEXU-Robotics	acetousk	C++	NO - This repository is for robotics education and VEX robotics competitions. It enables ROS (Robot Operating System) communication with VEX V5 Robot Brain hardware for general robotics applications, not biomedical research or neurological applications.	This package provides rosserial integration for VEX V5 Robot Brain hardware running on PROS 3.x.x tooling. It enables standardized ROS message communication between the VEX V5 Robot Brain and an external computer over microUSB connection, allowing for robotics projects with sensor data streaming and odometry functionality.	Sensor data and odometry data (specific sensor types not detailed in the available repository information).	- ROS (Robot Operating System) Melodic - PROS 3.x.x tooling - rosserial - catkin (ROS build system) - Linux/Ubuntu 18.04LTS - VEX V5 Robot Brain hardware - C++ programming - prosv5 conductor - roslaunch - microUSB communication protocol
Religious Orders Study	ROS	Alzheimer's Disease; Parkinson's Disease; Lewy Body Dementia; Normal Controls	https://github.com/gaitech-robotics/gaitech-bci	gaitech-robotics	gaitechdev	Python	YES - This repository is biomedically relevant as it focuses on Brain Computer Interfacing (BCI) research using EEG signals for neurological applications. BCI technology is directly related to neuroscience and brain analysis, involving the acquisition and processing of brain signals to control external devices, which has significant applications in healthcare and neurological research.	Gaitech-BCI is a comprehensive hardware and software platform designed for Brain Computer Interfacing research on ROS-enabled robots. The platform integrates a 10-channel wireless EEG device with dry electrodes and provides ROS packages and graphical interfaces for configuring EEG devices, creating labeled EEG datasets, and developing programs to control robots using real-time brain signals.	EEG (electroencephalography) signals from 10-channel wireless EEG device with dry electrodes	ROS (Robot Operating System), Python, Avertus H10C EEG headset, python-avertuseegheadset, pyqtgraph, python-qt4, numpy, scipy, gstreamer-1.0, catkin build system
Religious Orders Study	ROS	Alzheimer's Disease; Parkinson's Disease; Lewy Body Dementia; Normal Controls	https://github.com/Mufrad6502/SSVEP-BASED-BCI-SYSTEM	Mufrad6502	Mufrad6502	Lua	YES - This repository is biomedically relevant as it implements a brain-computer interface (BCI) system using EEG signals for controlling robotic systems. BCIs are important biomedical applications that can help individuals with neurological conditions or disabilities control external devices through brain activity, particularly useful for patients with motor impairments or paralysis.	This code implements a Steady-State Visual Evoked Potential (SSVEP) based brain-computer interface system that uses OpenVibe for EEG signal processing and ROS for robot control. The system captures EEG signals from visual stimuli at different frequencies (10, 12, 15, 20 Hz), processes them through spatial filtering and classification, and translates the results into control commands for UR5 and Franka Emika Panda robots. The workflow includes training data acquisition, CSP spatial filter training, classifier training, and real-time online control.	EEG signals, SSVEP (Steady-State Visual Evoked Potential) data, training datasets with visual stimuli responses at frequencies of 20, 15, 12, and 10 Hz.	OpenVibe (signal processing and BCI scenarios), ROS (Robot Operating System), OpenBCI Cyton/Ultracortex EEG headset, CSP (Common Spatial Patterns) filters, TCP socket communication, MoveIt (motion planning), UR5 robot control packages, Franka Emika Panda robot packages, Kinova KG-3 gripper, Kinova K-Series SDK, Ubuntu 16.04, catkin workspace.
Religious Orders Study	ROS	Alzheimer's Disease; Parkinson's Disease; Lewy Body Dementia; Normal Controls	https://github.com/ECC-BFMC/Brain_ROS	ECC-BFMC	BFMC-Rares-Lemnariu	C++	"NO. This repository is for the BFMC (Bosch Future Mobility Challenge) Brain ROS Project, which appears to be related to autonomous vehicle/robotics development using Raspberry Pi and ROS (Robot Operating System). Despite having ""Brain"" in the name, it is focused on automotive/mobility applications rather than biomedical research or neurological applications."	This repository provides installation instructions and setup scripts for deploying ROS (Robot Operating System) on a Raspberry Pi for an autonomous vehicle project. The code includes pre-configured packages for vehicle communication, sensor integration (including camera and IMU), and launch scripts to run the automobile system.	Camera data (via python3-opencv and cv_bridge), IMU sensor data (via i2c communication), and general sensor messages (sensor_msgs package).	ROS Noetic, Raspberry Pi OS (Debian Buster), OpenCV, Python 3, catkin build system, cv_bridge, sensor_msgs, python3-picamera, RTIMULib for IMU communication, i2c protocol, SSH, and various ROS packages (ros_comm, rosdep, rosinstall, wstool).
Religious Orders Study	ROS	Alzheimer's Disease; Parkinson's Disease; Lewy Body Dementia; Normal Controls	https://github.com/UGA-AgRobotics/red-rover	UGA-AgRobotics		C++	"NO - Based on the available repository information, this appears to be a general software project called ""red-rover"" with minimal documentation. The brief description ""This is the brain for red rover"" uses ""brain"" metaphorically to refer to the core logic/control system of what is likely a robotics or general software project, not biomedical brain research."	"The repository contains a project called ""red-rover"" that appears to be the core control system or main logic component for a larger system. The extremely limited documentation only indicates this serves as ""the brain"" for the red rover system, but provides no details about functionality or purpose."	Not specified in the available repository information.	Travis CI (for continuous integration/build status)
Religious Orders Study	ROS	Alzheimer's Disease; Parkinson's Disease; Lewy Body Dementia; Normal Controls	https://github.com/elizabethkoh/BrainROS	elizabethkoh	elizabethkoh	C++	"NO. This repository is for BrainROS, which appears to be a robotics project using the PROS framework (likely for VEX robotics competitions). Despite the ""Brain"" in the name, this is a robotics control system for autonomous robot movement, not related to biomedical research, neuroscience, or brain analysis."	BrainROS is a demo program for robotics control that includes autonomous movement functions and corresponding movement demonstrations. The project is built using the PROS framework version 3.2.2 and appears to be designed for VEX robotics applications with autonomous navigation capabilities.	Not specified in the available repository information.	PROS framework (version 3.2.2), C++ (main.cpp, demos.cpp files), header files (.h files)
Religious Orders Study	ROS	Alzheimer's Disease; Parkinson's Disease; Lewy Body Dementia; Normal Controls	https://github.com/BrainCoTech/brainco_hand_ros2	BrainCoTech		Python	YES - This repository is biomedically relevant as it provides ROS2 software for controlling BrainCo Revo2 dexterous prosthetic hands. BrainCo is a company that develops brain-computer interface technology and prosthetic devices for individuals with limb differences or amputations, which directly relates to healthcare applications for neurological and physical rehabilitation conditions.	This is a comprehensive ROS2 software package collection that provides complete control, simulation, and motion planning capabilities for BrainCo Revo2 dexterous prosthetic hands. The code supports multiple communication protocols (Modbus, CAN FD, EtherCAT), includes hardware drivers, Gazebo physics simulation, and MoveIt motion planning integration for both single-hand and dual-hand configurations.	Joint position and velocity data, real-time control signals, robotic sensor feedback data, URDF model descriptions	ROS2 Humble, ros2_control, Gazebo/Ignition Gazebo 6, MoveIt 2, Python 3.8+, Ubuntu 22.04, URDF, RViz, Modbus communication, CAN FD, EtherCAT protocols, colcon build system, vcs version control tool
Religious Orders Study	ROS	Alzheimer's Disease; Parkinson's Disease; Lewy Body Dementia; Normal Controls	https://github.com/methylDragon/teleop_twist_brain_bridge	methylDragon	methylDragon	Python	YES - This repository is biomedically relevant as it involves brain teleoperation using EEG (electroencephalography) data for controlling robotic systems through ROS (Robot Operating System), which relates to brain-computer interfaces and neurological signal processing.	This code provides ROS bridge nodes that enable brain teleoperation by connecting EEG brain signals to robotic control systems. It uses rosbridge to facilitate communication between brain-computer interface clients and ROS-based robotic systems over a network connection.	EEG (electroencephalography) data	ROS (Robot Operating System), rosbridge-server, tf2-web-republisher, roslibpy, Python 3.6+, rosbridge websocket
